PerformanceDate,FundID,ReturnPct,BenchmarkReturnPct
2024-05-27,6361,3.53,-1.65
2023-08-01,374,3.53,-1.65
2022-11-22,1385,3.53,-1.65
2024-06-18,1071,3.53,-1.65
2022-07-01,731,3.53,-1.65
2024-11-26,6243,3.53,-1.65
2022-10-13,4683,3.53,-1.65
2022-08-21,6260,3.53,-1.65
2023-06-14,3320,3.53,-1.65
2024-03-18,274,3.53,-1.65
2024-05-24,1670,3.53,-1.65
2023-03-03,5039,3.53,-1.65
2022-07-31,4432,3.53,-1.65
2024-01-10,4591,3.53,-1.65
2022-09-03,2857,3.53,-1.65
2022-08-28,4712,3.53,-1.65
2022-01-28,4546,3.53,-1.65
2022-10-01,1921,3.53,-1.65
2024-07-10,5808,3.53,-1.65
2022-10-23,5250,3.53,-1.65
2022-03-08,4679,3.53,-1.65
2023-09-25,2894,3.53,-1.65
2022-11-21,3282,3.53,-1.65
2023-04-25,2273,3.53,-1.65
2022-11-01,5021,3.53,-1.65
2023-07-06,4161,3.53,-1.65
2022-06-23,2291,3.53,-1.65
2022-08-04,5599,3.53,-1.65
2022-10-28,5750,3.53,-1.65
2022-03-14,6125,3.53,-1.65
2023-06-22,2156,3.53,-1.65
2024-05-04,6171,3.53,-1.65
2022-04-03,5997,3.53,-1.65
2024-03-22,514,3.53,-1.65
2023-09-27,1620,3.53,-1.65
2023-04-05,4784,3.53,-1.65
2024-05-02,3473,3.53,-1.65
2024-02-11,5671,3.53,-1.65
2022-05-14,1786,3.53,-1.65
2022-01-19,3367,3.53,-1.65
2023-06-01,302,3.53,-1.65
2023-06-25,1923,3.53,-1.65
2023-04-01,3839,3.53,-1.65
2024-09-16,3777,3.53,-1.65
2024-02-12,3869,3.53,-1.65
2024-10-25,6257,3.53,-1.65
2023-06-09,5663,3.53,-1.65
2023-05-20,4167,3.53,-1.65
2023-11-29,5621,3.53,-1.65
2024-12-11,2419,3.53,-1.65
2022-07-10,2408,3.53,-1.65
2023-02-26,1210,3.53,-1.65
2023-01-16,1685,3.53,-1.65
2022-11-02,479,3.53,-1.65
2022-01-01,794,3.53,-1.65
2022-08-13,4958,3.53,-1.65
2022-01-04,4159,3.53,-1.65
2022-05-09,2529,3.53,-1.65
2024-10-20,5565,3.53,-1.65
2023-06-20,5308,3.53,-1.65
2023-05-15,1330,3.53,-1.65
2022-10-04,1026,3.53,-1.65
2022-01-18,69,3.53,-1.65
2022-01-03,1775,3.53,-1.65
2022-06-06,639,3.53,-1.65
2023-01-21,5230,3.53,-1.65
2023-03-09,4102,3.53,-1.65
2024-05-05,5532,3.53,-1.65
2023-03-30,3262,3.53,-1.65
2024-09-20,3927,3.53,-1.65
2022-06-18,688,3.53,-1.65
2023-07-22,4705,3.53,-1.65
2023-03-06,1469,3.53,-1.65
2022-05-31,3968,3.53,-1.65
2022-10-22,5404,3.53,-1.65
2022-02-12,2958,3.53,-1.65
2023-04-27,4166,3.53,-1.65
2024-03-20,2387,3.53,-1.65
2023-11-03,2759,3.53,-1.65
2024-08-15,5214,3.53,-1.65
2023-08-23,1915,3.53,-1.65
2023-10-09,2722,3.53,-1.65
2024-12-21,522,3.53,-1.65
2024-08-16,5306,3.53,-1.65
2023-02-14,292,3.53,-1.65
2022-08-18,6209,3.53,-1.65
2023-05-10,1902,3.53,-1.65
2023-11-28,6432,3.53,-1.65
2022-06-18,1435,3.53,-1.65
2024-12-09,2406,3.53,-1.65
2023-06-20,3021,3.53,-1.65
2022-01-08,802,3.53,-1.65
2024-06-23,748,3.53,-1.65
2022-01-09,653,3.53,-1.65
2022-10-02,1272,3.53,-1.65
2024-12-13,4314,3.53,-1.65
2022-04-25,3595,3.53,-1.65
2022-07-12,4929,3.53,-1.65
2022-12-06,4873,3.53,-1.65
2023-11-21,5866,3.53,-1.65
2023-01-16,2904,3.53,-1.65
2023-06-24,2722,3.53,-1.65
2022-08-01,599,3.53,-1.65
2022-08-18,4421,3.53,-1.65
2022-09-25,3861,3.53,-1.65
2024-01-12,3251,3.53,-1.65
2024-04-15,5987,3.53,-1.65
2024-08-01,977,3.53,-1.65
2024-07-30,514,3.53,-1.65
2023-11-07,181,3.53,-1.65
2024-04-21,5532,3.53,-1.65
2024-12-01,2181,3.53,-1.65
2023-06-10,1675,3.53,-1.65
2024-06-02,2663,3.53,-1.65
2022-06-13,4616,3.53,-1.65
2024-04-07,4300,3.53,-1.65
2022-06-19,2190,3.53,-1.65
2023-07-08,207,3.53,-1.65
2024-10-11,3296,3.53,-1.65
2022-09-21,4563,3.53,-1.65
2023-09-18,1747,3.53,-1.65
2023-03-01,3532,3.53,-1.65
2023-07-11,293,3.53,-1.65
2024-07-08,1111,3.53,-1.65
2024-04-27,98,3.53,-1.65
2022-08-28,372,3.53,-1.65
2023-03-13,4199,3.53,-1.65
2024-11-17,5814,3.53,-1.65
2023-06-07,706,3.53,-1.65
2022-12-06,5200,3.53,-1.65
2023-06-29,4226,3.53,-1.65
2022-09-23,3108,3.53,-1.65
2024-06-11,4151,3.53,-1.65
2022-06-25,81,3.53,-1.65
2024-01-16,4967,3.53,-1.65
2024-10-09,2461,3.53,-1.65
2023-10-05,2203,3.53,-1.65
2023-10-07,3098,3.53,-1.65
2022-08-18,1598,3.53,-1.65
2022-06-13,3201,3.53,-1.65
2024-02-19,847,3.53,-1.65
2024-03-09,521,3.53,-1.65
2022-08-14,1983,3.53,-1.65
2024-05-26,1774,3.53,-1.65
2024-03-17,5171,3.53,-1.65
2022-07-27,909,3.53,-1.65
2024-09-29,4769,3.53,-1.65
2024-06-19,4049,3.53,-1.65
2022-11-17,2514,3.53,-1.65
2023-10-10,214,3.53,-1.65
2023-10-22,3531,3.53,-1.65
2024-03-13,1085,3.53,-1.65
2022-04-04,3369,3.53,-1.65
2023-03-07,5595,3.53,-1.65
2023-03-14,72,3.53,-1.65
2024-03-13,6468,3.53,-1.65
2022-05-27,6063,3.53,-1.65
2023-03-13,2528,3.53,-1.65
2022-12-28,6100,3.53,-1.65
2022-04-12,2910,3.53,-1.65
2023-01-10,2629,3.53,-1.65
2022-02-14,6206,3.53,-1.65
2023-02-16,1450,3.53,-1.65
2023-05-03,2173,3.53,-1.65
2022-11-20,2322,3.53,-1.65
2024-08-03,856,3.53,-1.65
2022-06-16,2402,3.53,-1.65
2024-05-28,697,3.53,-1.65
2023-06-21,895,3.53,-1.65
2024-03-23,744,3.53,-1.65
2022-03-08,1047,3.53,-1.65
2023-08-22,6044,3.53,-1.65
2023-08-20,1386,3.53,-1.65
2023-04-08,5786,3.53,-1.65
2024-01-31,2934,3.53,-1.65
2024-02-25,4727,3.53,-1.65
2022-03-18,1924,3.53,-1.65
2023-01-19,3614,3.53,-1.65
2024-03-28,821,3.53,-1.65
2023-07-25,2675,3.53,-1.65
2024-11-04,3344,3.53,-1.65
2022-06-30,3218,3.53,-1.65
2024-08-10,5489,3.53,-1.65
2024-04-23,2784,3.53,-1.65
2023-01-01,4863,3.53,-1.65
2024-08-27,3685,3.53,-1.65
2024-06-06,6285,3.53,-1.65
2022-11-29,5307,3.53,-1.65
2023-06-14,6332,3.53,-1.65
2022-12-20,2484,3.53,-1.65
2022-11-04,2254,3.53,-1.65
2022-06-11,5799,3.53,-1.65
2023-02-09,4007,3.53,-1.65
2023-11-14,1107,3.53,-1.65
2023-04-02,396,3.53,-1.65
2024-02-26,5386,3.53,-1.65
2022-02-03,859,3.53,-1.65
2023-07-18,225,3.53,-1.65
2022-09-21,784,3.53,-1.65
2024-01-11,2748,3.53,-1.65
2023-02-21,5844,3.53,-1.65
2022-05-24,5518,3.53,-1.65
2023-06-23,2382,3.53,-1.65
2024-01-07,1806,3.53,-1.65
2024-09-11,4073,3.53,-1.65
2023-08-10,1812,3.53,-1.65
2024-06-25,70,3.53,-1.65
2023-02-10,670,3.53,-1.65
2023-08-13,3749,3.53,-1.65
2023-01-21,1937,3.53,-1.65
2022-12-20,1726,3.53,-1.65
2022-01-11,5535,3.53,-1.65
2024-04-03,725,3.53,-1.65
2022-08-25,1414,3.53,-1.65
2024-01-01,587,3.53,-1.65
2022-07-29,3321,3.53,-1.65
2024-09-18,3884,3.53,-1.65
2024-04-14,6368,3.53,-1.65
2024-08-09,5530,3.53,-1.65
2022-04-24,5484,3.53,-1.65
2023-04-16,457,3.53,-1.65
2024-06-14,2796,3.53,-1.65
2023-04-01,4463,3.53,-1.65
2024-03-24,4930,3.53,-1.65
2023-08-09,1337,3.53,-1.65
2024-11-13,4634,3.53,-1.65
2024-01-30,1756,3.53,-1.65
2024-07-08,4809,3.53,-1.65
2023-07-05,5803,3.53,-1.65
2022-04-12,2432,3.53,-1.65
2022-08-27,3170,3.53,-1.65
2024-12-28,5739,3.53,-1.65
2022-09-06,1307,3.53,-1.65
2024-11-07,517,3.53,-1.65
2023-05-01,5174,3.53,-1.65
2024-07-01,3115,3.53,-1.65
2024-05-06,5769,3.53,-1.65
2024-09-09,2822,3.53,-1.65
2023-08-08,2844,3.53,-1.65
2023-08-21,3079,3.53,-1.65
2023-06-25,4947,3.53,-1.65
2024-10-06,4017,3.53,-1.65
2023-05-02,5504,3.53,-1.65
2024-07-05,4635,3.53,-1.65
2023-01-12,3216,3.53,-1.65
2023-07-23,3803,3.53,-1.65
2022-10-12,3346,3.53,-1.65
2022-05-15,876,3.53,-1.65
2022-10-12,4981,3.53,-1.65
2024-05-28,1921,3.53,-1.65
2024-02-16,3785,3.53,-1.65
2022-01-21,2282,3.53,-1.65
2024-02-28,1023,3.53,-1.65
2023-01-14,4368,3.53,-1.65
2022-05-25,5408,3.53,-1.65
2024-07-03,2338,3.53,-1.65
2022-12-11,4258,3.53,-1.65
2022-12-19,3713,3.53,-1.65
2023-04-18,5475,3.53,-1.65
2023-11-24,2561,3.53,-1.65
2024-08-01,5261,3.53,-1.65
2024-05-11,6300,3.53,-1.65
2024-10-27,4858,3.53,-1.65
2024-02-05,6280,3.53,-1.65
2022-09-06,4547,3.53,-1.65
2022-05-17,3715,3.53,-1.65
2023-07-15,4994,3.53,-1.65
2022-04-07,3233,3.53,-1.65
2022-08-17,3437,3.53,-1.65
2023-11-21,2560,3.53,-1.65
2023-06-01,2290,3.53,-1.65
2022-06-14,4411,3.53,-1.65
2024-01-04,1851,3.53,-1.65
2022-12-01,5858,3.53,-1.65
2022-09-28,4525,3.53,-1.65
2022-11-04,2174,3.53,-1.65
2022-02-03,2139,3.53,-1.65
2024-07-21,4271,3.53,-1.65
2023-12-09,4691,3.53,-1.65
2024-02-24,3015,3.53,-1.65
2022-02-21,4578,3.53,-1.65
2023-05-11,737,3.53,-1.65
2022-07-14,2530,3.53,-1.65
2023-09-27,802,3.53,-1.65
2023-09-12,4049,3.53,-1.65
2024-04-07,316,3.53,-1.65
2023-07-23,2735,3.53,-1.65
2024-06-15,4911,3.53,-1.65
2022-07-31,2662,3.53,-1.65
2023-07-19,5097,3.53,-1.65
2024-10-15,6110,3.53,-1.65
2022-07-16,5733,3.53,-1.65
2024-07-30,2588,3.53,-1.65
2022-11-06,2233,3.53,-1.65
2024-10-31,4120,3.53,-1.65
2024-03-02,530,3.53,-1.65
2022-11-26,3733,3.53,-1.65
2023-12-21,1541,3.53,-1.65
2023-01-14,3600,3.53,-1.65
2022-08-31,333,3.53,-1.65
2023-06-05,5537,3.53,-1.65
2022-08-11,4277,3.53,-1.65
2024-05-05,5550,3.53,-1.65
2024-10-30,4557,3.53,-1.65
2023-06-19,1093,3.53,-1.65
2023-08-02,5298,3.53,-1.65
2024-05-27,2542,3.53,-1.65
2023-06-22,1974,3.53,-1.65
2022-04-24,5532,3.53,-1.65
2022-08-19,6281,3.53,-1.65
2024-03-31,3326,3.53,-1.65
2022-09-12,6077,3.53,-1.65
2023-07-10,3249,3.53,-1.65
2024-08-27,1134,3.53,-1.65
2023-10-17,1042,3.53,-1.65
2024-04-18,366,3.53,-1.65
2023-12-08,878,3.53,-1.65
2023-06-14,4943,3.53,-1.65
2023-11-10,3668,3.53,-1.65
2024-12-13,4546,3.53,-1.65
2022-02-26,4874,3.53,-1.65
2024-11-02,2544,3.53,-1.65
2022-07-24,974,3.53,-1.65
2024-08-22,2952,3.53,-1.65
2023-10-08,2103,3.53,-1.65
2022-10-08,3857,3.53,-1.65
2023-04-12,1459,3.53,-1.65
2024-01-26,1539,3.53,-1.65
2024-02-22,4551,3.53,-1.65
2023-07-30,6284,3.53,-1.65
2024-10-12,586,3.53,-1.65
2024-07-05,1451,3.53,-1.65
2022-04-26,560,3.53,-1.65
2024-11-04,2460,3.53,-1.65
2024-09-20,47,3.53,-1.65
2022-04-24,5265,3.53,-1.65
2023-03-14,5542,3.53,-1.65
2022-03-15,5832,3.53,-1.65
2022-02-22,949,3.53,-1.65
2022-07-04,275,3.53,-1.65
2024-03-28,2836,3.53,-1.65
2024-04-15,1619,3.53,-1.65
2024-01-10,2644,3.53,-1.65
2024-11-05,5136,3.53,-1.65
2023-05-20,296,3.53,-1.65
2022-08-17,3448,3.53,-1.65
2024-11-18,4838,3.53,-1.65
2022-11-19,252,3.53,-1.65
2024-09-25,5065,3.53,-1.65
2022-05-13,918,3.53,-1.65
2023-08-13,399,3.53,-1.65
2023-11-25,4060,3.53,-1.65
2023-09-20,2489,3.53,-1.65
2022-05-11,2093,3.53,-1.65
2023-05-01,2585,3.53,-1.65
2024-05-16,4715,3.53,-1.65
2023-11-06,5546,3.53,-1.65
2024-12-25,5670,3.53,-1.65
2024-03-30,713,3.53,-1.65
2023-12-09,3003,3.53,-1.65
2024-02-19,722,3.53,-1.65
2023-10-29,2845,3.53,-1.65
2024-02-23,4254,3.53,-1.65
2024-07-18,2280,3.53,-1.65
2022-08-24,3572,3.53,-1.65
2022-11-29,4474,3.53,-1.65
2023-08-28,348,3.53,-1.65
2023-06-06,2674,3.53,-1.65
2022-05-26,245,3.53,-1.65
2024-08-09,6226,3.53,-1.65
2023-06-04,159,3.53,-1.65
2024-08-06,865,3.53,-1.65
2022-04-08,2222,3.53,-1.65
2022-09-07,3397,3.53,-1.65
2024-04-25,4306,3.53,-1.65
2022-10-19,3768,3.53,-1.65
2022-04-27,4155,3.53,-1.65
2023-07-23,3818,3.53,-1.65
2022-12-08,994,3.53,-1.65
2022-02-16,2439,3.53,-1.65
2022-03-09,5311,3.53,-1.65
2022-05-16,5974,3.53,-1.65
2024-07-31,4486,3.53,-1.65
2024-11-22,5760,3.53,-1.65
2024-09-01,245,3.53,-1.65
2023-05-03,826,3.53,-1.65
2024-02-13,3388,3.53,-1.65
2024-07-11,1131,3.53,-1.65
2023-12-04,3940,3.53,-1.65
2023-04-29,1070,3.53,-1.65
2022-08-16,3980,3.53,-1.65
2022-05-04,6500,3.53,-1.65
2024-02-02,2397,3.53,-1.65
2022-02-09,849,3.53,-1.65
2022-05-10,2227,3.53,-1.65
2022-03-06,1777,3.53,-1.65
2024-01-06,3665,3.53,-1.65
2023-11-03,264,3.53,-1.65
2022-10-04,1317,3.53,-1.65
2022-01-22,3322,3.53,-1.65
2023-09-26,5770,3.53,-1.65
2022-11-18,5693,3.53,-1.65
2024-02-05,6198,3.53,-1.65
2023-07-24,1021,3.53,-1.65
2022-11-17,5871,3.53,-1.65
2022-10-28,3942,3.53,-1.65
2023-11-14,4518,3.53,-1.65
2022-02-13,4238,3.53,-1.65
2022-01-10,931,3.53,-1.65
2022-12-29,1492,3.53,-1.65
2022-04-11,1977,3.53,-1.65
2022-09-21,4488,3.53,-1.65
2024-06-18,3127,3.53,-1.65
2023-11-27,3138,3.53,-1.65
2023-06-22,4334,3.53,-1.65
2024-07-13,2127,3.53,-1.65
2022-02-28,4742,3.53,-1.65
2024-08-25,1680,3.53,-1.65
2023-10-01,5245,3.53,-1.65
2022-05-07,733,3.53,-1.65
2022-10-02,1361,3.53,-1.65
2022-01-08,3351,3.53,-1.65
2022-08-31,3894,3.53,-1.65
2024-09-09,5798,3.53,-1.65
2022-08-12,2092,3.53,-1.65
2024-05-30,2070,3.53,-1.65
2023-09-26,828,3.53,-1.65
2022-03-15,1155,3.53,-1.65
2022-06-11,3188,3.53,-1.65
2022-03-17,1346,3.53,-1.65
2024-05-25,3017,3.53,-1.65
2024-02-08,6445,3.53,-1.65
2024-07-01,1689,3.53,-1.65
2023-01-02,1440,3.53,-1.65
2024-05-14,3993,3.53,-1.65
2022-01-17,122,3.53,-1.65
2022-06-15,4739,3.53,-1.65
2024-10-13,4286,3.53,-1.65
2024-07-10,1427,3.53,-1.65
2024-04-23,267,3.53,-1.65
2024-08-10,4931,3.53,-1.65
2024-04-26,2557,3.53,-1.65
2022-01-19,112,3.53,-1.65
2022-06-14,2617,3.53,-1.65
2022-11-23,5271,3.53,-1.65
2022-09-18,6020,3.53,-1.65
2023-08-10,2976,3.53,-1.65
2022-07-11,3077,3.53,-1.65
2024-02-14,1140,3.53,-1.65
2024-06-19,4173,3.53,-1.65
2022-06-06,1951,3.53,-1.65
2024-09-15,4782,3.53,-1.65
2022-06-18,323,3.53,-1.65
2022-04-02,189,3.53,-1.65
2022-12-08,4184,3.53,-1.65
2022-04-10,281,3.53,-1.65
2022-10-07,4154,3.53,-1.65
2024-09-21,2249,3.53,-1.65
2024-10-22,5648,3.53,-1.65
2022-06-28,1767,3.53,-1.65
2022-01-20,3967,3.53,-1.65
2023-09-12,6137,3.53,-1.65
2023-08-15,2125,3.53,-1.65
2024-12-26,1475,3.53,-1.65
2023-11-27,3876,3.53,-1.65
2024-04-28,6303,3.53,-1.65
2024-07-07,4103,3.53,-1.65
2024-02-18,1797,3.53,-1.65
2023-05-04,3968,3.53,-1.65
2023-08-20,2391,3.53,-1.65
2024-06-10,5390,3.53,-1.65
2023-07-27,4873,3.53,-1.65
2022-07-06,3163,3.53,-1.65
2024-03-24,1734,3.53,-1.65
2023-09-16,4902,3.53,-1.65
2022-10-14,385,3.53,-1.65
2023-09-28,2288,3.53,-1.65
2022-05-09,5792,3.53,-1.65
2023-02-22,3554,3.53,-1.65
2024-03-31,4238,3.53,-1.65
2024-09-07,1555,3.53,-1.65
2024-04-26,3369,3.53,-1.65
2024-11-15,4158,3.53,-1.65
2023-08-04,2405,3.53,-1.65
2022-08-31,5341,3.53,-1.65
2022-02-17,6361,3.53,-1.65
2022-09-23,2581,3.53,-1.65
2024-02-19,1104,3.53,-1.65
2023-03-27,6046,3.53,-1.65
2024-07-05,797,3.53,-1.65
2022-05-09,4795,3.53,-1.65
2023-01-07,4022,3.53,-1.65
2023-08-22,1901,3.53,-1.65
2024-05-07,841,3.53,-1.65
2023-08-19,1014,3.53,-1.65
2022-03-19,3171,3.53,-1.65
2023-02-05,2,3.53,-1.65
2024-07-05,627,3.53,-1.65
2022-01-25,4666,3.53,-1.65
2022-10-13,225,3.53,-1.65
2022-01-17,853,3.53,-1.65
2022-12-08,4757,3.53,-1.65
2024-04-03,169,3.53,-1.65
2022-07-27,2931,3.53,-1.65
2023-09-30,891,3.53,-1.65
2022-09-10,5932,3.53,-1.65
2022-03-05,436,3.53,-1.65
2024-03-01,2973,3.53,-1.65
2024-06-10,3634,3.53,-1.65
2024-09-18,66,3.53,-1.65
2024-10-11,4350,3.53,-1.65
2024-12-31,2707,3.53,-1.65
2023-05-12,64,3.53,-1.65
2023-05-20,2905,3.53,-1.65
2024-02-06,5122,3.53,-1.65
2024-02-29,5092,3.53,-1.65
2023-12-26,629,3.53,-1.65
2022-08-03,207,3.53,-1.65
2024-10-30,2574,3.53,-1.65
2023-08-30,1082,3.53,-1.65
2022-08-09,5828,3.53,-1.65
2023-01-18,721,3.53,-1.65
2023-10-06,3051,3.53,-1.65
2023-05-18,3422,3.53,-1.65
2023-05-22,6124,3.53,-1.65
2024-10-18,465,3.53,-1.65
2024-09-07,4473,3.53,-1.65
2023-06-05,4896,3.53,-1.65
2022-12-04,5410,3.53,-1.65
2023-07-03,189,3.53,-1.65
2024-11-21,5839,3.53,-1.65
2022-04-20,6481,3.53,-1.65
2024-02-08,1386,3.53,-1.65
2023-03-29,885,3.53,-1.65
2023-03-25,2353,3.53,-1.65
2023-07-23,5772,3.53,-1.65
2024-11-01,1392,3.53,-1.65
2024-06-28,6177,3.53,-1.65
2024-10-29,6222,3.53,-1.65
2023-09-14,2834,3.53,-1.65
2023-02-18,5686,3.53,-1.65
2023-04-28,143,3.53,-1.65
2022-10-01,3336,3.53,-1.65
2022-08-01,3543,3.53,-1.65
2024-06-28,1716,3.53,-1.65
2024-05-02,3012,3.53,-1.65
2024-10-20,6117,3.53,-1.65
2022-09-11,352,3.53,-1.65
2022-04-25,3164,3.53,-1.65
2022-10-15,2086,3.53,-1.65
2023-11-19,4860,3.53,-1.65
2024-07-15,530,3.53,-1.65
2022-03-13,3010,3.53,-1.65
2024-12-05,1123,3.53,-1.65
2024-10-07,4592,3.53,-1.65
2022-05-04,2335,3.53,-1.65
2024-12-01,1724,3.53,-1.65
2023-03-24,2689,3.53,-1.65
2023-03-20,5339,3.53,-1.65
2022-10-31,1109,3.53,-1.65
2023-11-04,4347,3.53,-1.65
2024-06-16,6389,3.53,-1.65
2023-01-24,1127,3.53,-1.65
2022-06-12,3461,3.53,-1.65
2024-06-28,3122,3.53,-1.65
2024-09-25,4882,3.53,-1.65
2022-03-23,1042,3.53,-1.65
2022-01-02,1351,3.53,-1.65
2024-10-13,4451,3.53,-1.65
2023-01-18,3068,3.53,-1.65
2024-04-14,4159,3.53,-1.65
2024-08-24,314,3.53,-1.65
2024-09-27,6140,3.53,-1.65
2023-01-14,3859,3.53,-1.65
2022-01-12,6014,3.53,-1.65
2022-07-27,5147,3.53,-1.65
2022-05-06,515,3.53,-1.65
2023-02-23,3446,3.53,-1.65
2024-12-15,329,3.53,-1.65
2022-03-15,2408,3.53,-1.65
2022-05-24,2008,3.53,-1.65
2022-12-09,2543,3.53,-1.65
2023-11-01,2077,3.53,-1.65
2023-11-17,2895,3.53,-1.65
2022-11-24,5822,3.53,-1.65
2022-03-06,1553,3.53,-1.65
2023-04-02,6365,3.53,-1.65
2024-05-14,6131,3.53,-1.65
2024-09-02,4774,3.53,-1.65
2022-04-04,6453,3.53,-1.65
2024-04-14,5982,3.53,-1.65
2023-12-12,3419,3.53,-1.65
2023-09-26,2914,3.53,-1.65
2022-07-27,1960,3.53,-1.65
2023-05-13,5710,3.53,-1.65
2022-11-14,453,3.53,-1.65
2024-08-25,5695,3.53,-1.65
2024-01-22,2500,3.53,-1.65
2022-11-09,5102,3.53,-1.65
2023-06-26,4126,3.53,-1.65
2023-05-14,2866,3.53,-1.65
2023-01-30,2447,3.53,-1.65
2024-10-11,5616,3.53,-1.65
2022-04-25,4413,3.53,-1.65
2024-01-12,2246,3.53,-1.65
2024-09-12,1758,3.53,-1.65
2022-07-09,3622,3.53,-1.65
2024-08-26,5517,3.53,-1.65
2023-12-15,4349,3.53,-1.65
2024-07-16,5626,3.53,-1.65
2023-12-17,3492,3.53,-1.65
2023-04-02,3624,3.53,-1.65
2023-04-11,5247,3.53,-1.65
2022-06-02,1002,3.53,-1.65
2024-06-27,3181,3.53,-1.65
2022-04-23,6098,3.53,-1.65
2022-12-23,1444,3.53,-1.65
2022-01-12,6066,3.53,-1.65
2024-10-17,2756,3.53,-1.65
2022-02-14,4277,3.53,-1.65
2022-10-18,6334,3.53,-1.65
2024-05-03,5528,3.53,-1.65
2023-09-23,1881,3.53,-1.65
2022-06-22,3606,3.53,-1.65
2023-03-22,5249,3.53,-1.65
2024-03-27,2884,3.53,-1.65
2022-07-17,613,3.53,-1.65
2024-01-25,5926,3.53,-1.65
2024-01-24,4385,3.53,-1.65
2023-04-26,4871,3.53,-1.65
2024-12-06,4614,3.53,-1.65
2023-02-09,13,3.53,-1.65
2023-08-14,5982,3.53,-1.65
2023-10-29,2446,3.53,-1.65
2022-01-05,4219,3.53,-1.65
2022-05-31,1397,3.53,-1.65
2023-04-14,1108,3.53,-1.65
2022-07-12,4919,3.53,-1.65
2023-12-14,3560,3.53,-1.65
2024-09-18,4109,3.53,-1.65
2024-04-17,3842,3.53,-1.65
2023-10-19,3499,3.53,-1.65
2023-06-10,2942,3.53,-1.65
2023-06-11,5349,3.53,-1.65
2024-10-03,2997,3.53,-1.65
2024-09-24,3847,3.53,-1.65
2023-05-23,4279,3.53,-1.65
2022-08-06,5142,3.53,-1.65
2022-07-17,3896,3.53,-1.65
2024-10-12,5224,3.53,-1.65
2024-09-12,747,3.53,-1.65
2023-04-25,4432,3.53,-1.65
2023-09-12,3237,3.53,-1.65
2023-02-26,182,3.53,-1.65
2023-07-12,1463,3.53,-1.65
2022-09-06,691,3.53,-1.65
2022-12-26,4052,3.53,-1.65
2024-02-21,3197,3.53,-1.65
2024-06-23,2965,3.53,-1.65
2022-09-11,6349,3.53,-1.65
2024-11-11,51,3.53,-1.65
2024-08-21,6446,3.53,-1.65
2024-11-23,2111,3.53,-1.65
2024-09-25,1391,3.53,-1.65
2022-06-02,2994,3.53,-1.65
2024-01-02,5752,3.53,-1.65
2022-11-17,914,3.53,-1.65
2023-09-06,6296,3.53,-1.65
2024-04-17,4112,3.53,-1.65
2022-05-12,2143,3.53,-1.65
2022-04-18,93,3.53,-1.65
2023-06-14,3521,3.53,-1.65
2023-06-12,2063,3.53,-1.65
2024-08-22,5808,3.53,-1.65
2024-02-11,4952,3.53,-1.65
2022-05-03,850,3.53,-1.65
2022-01-23,1132,3.53,-1.65
2024-03-29,812,3.53,-1.65
2022-08-30,1075,3.53,-1.65
2022-12-25,5619,3.53,-1.65
2022-10-03,865,3.53,-1.65
2023-02-07,4741,3.53,-1.65
2023-09-22,3743,3.53,-1.65
2022-05-26,6234,3.53,-1.65
2022-08-23,4487,3.53,-1.65
2024-02-13,3358,3.53,-1.65
2024-01-12,5800,3.53,-1.65
2023-03-10,2265,3.53,-1.65
2022-06-10,1531,3.53,-1.65
2024-07-11,5797,3.53,-1.65
2024-05-14,3474,3.53,-1.65
2024-08-12,1342,3.53,-1.65
2024-01-15,3202,3.53,-1.65
2024-09-22,4130,3.53,-1.65
2022-09-29,3352,3.53,-1.65
2022-10-04,367,3.53,-1.65
2022-02-12,2220,3.53,-1.65
2023-11-10,2954,3.53,-1.65
2022-07-01,5564,3.53,-1.65
2023-08-08,3743,3.53,-1.65
2022-12-16,4718,3.53,-1.65
2023-04-17,6279,3.53,-1.65
2022-09-23,433,3.53,-1.65
2023-11-25,5858,3.53,-1.65
2022-10-17,5213,3.53,-1.65
2024-06-12,4573,3.53,-1.65
2024-06-05,5079,3.53,-1.65
2024-09-12,4906,3.53,-1.65
2024-04-04,3251,3.53,-1.65
2023-10-30,3851,3.53,-1.65
2022-09-03,1772,3.53,-1.65
2022-03-12,5690,3.53,-1.65
2022-08-02,4980,3.53,-1.65
2022-01-28,662,3.53,-1.65
2022-12-10,4228,3.53,-1.65
2022-01-25,1697,3.53,-1.65
2024-02-05,4847,3.53,-1.65
2024-11-16,6222,3.53,-1.65
2022-11-13,4463,3.53,-1.65
2024-04-04,2637,3.53,-1.65
2022-08-25,2635,3.53,-1.65
2022-01-08,955,3.53,-1.65
2024-07-27,2561,3.53,-1.65
2022-08-20,4949,3.53,-1.65
2023-01-02,3832,3.53,-1.65
2024-10-01,755,3.53,-1.65
2022-01-14,5985,3.53,-1.65
2022-09-15,3923,3.53,-1.65
2024-01-30,1838,3.53,-1.65
2023-02-28,4651,3.53,-1.65
2024-07-08,1794,3.53,-1.65
2023-05-06,815,3.53,-1.65
2024-02-08,3257,3.53,-1.65
2023-02-16,2614,3.53,-1.65
2024-11-15,486,3.53,-1.65
2024-02-17,5781,3.53,-1.65
2024-06-05,2960,3.53,-1.65
2024-12-18,5821,3.53,-1.65
2022-09-06,1210,3.53,-1.65
2023-01-17,3015,3.53,-1.65
2023-10-03,169,3.53,-1.65
