ClientID,ClientName,Region,RiskProfile,OnboardDate
659,Client_9,LATAM,High,2024-03-19
660,Client_74,APAC,Low,2024-08-18
661,Client_186,Middle East,High,2024-09-27
662,Client_145,APAC,High,2024-07-20
663,Client_7,APAC,Low,2022-08-28
664,Client_174,LATAM,Medium,2022-02-17
665,Client_141,APAC,Low,2024-05-24
666,Client_168,Middle East,High,2022-05-12
667,Client_170,APAC,Medium,2023-09-17
668,Client_137,Middle East,Medium,2023-08-24
669,Client_178,APAC,Medium,2023-11-04
670,Client_27,Middle East,Low,2022-11-30
671,Client_122,APAC,Medium,2022-02-05
672,Client_194,APAC,Medium,2024-02-17
673,Client_5,Europe,Medium,2022-08-11
674,Client_29,Middle East,High,2023-06-14
675,Client_165,Middle East,Low,2022-08-29
676,Client_166,Middle East,Low,2022-05-14
677,Client_83,North America,High,2023-01-26
678,Client_136,APAC,Medium,2022-04-12
679,Client_109,Middle East,High,2023-11-12
680,Client_65,North America,High,2023-05-13
681,Client_86,Europe,Medium,2023-05-26
682,Client_145,Middle East,Medium,2023-12-04
683,Client_71,Middle East,Low,2024-09-20
684,Client_45,North America,Medium,2024-08-06
685,Client_132,APAC,High,2024-04-20
686,Client_36,Europe,High,2022-01-06
687,Client_70,Middle East,Medium,2024-08-15
688,Client_159,APAC,Low,2022-07-13
689,Client_19,Europe,High,2024-01-12
690,Client_189,LATAM,Medium,2024-06-30
691,Client_108,LATAM,Low,2023-04-18
692,Client_182,Europe,Low,2022-08-04
693,Client_167,North America,High,2024-05-25
694,Client_91,Europe,High,2022-02-07
695,Client_90,Europe,Low,2023-04-16
696,Client_19,North America,Low,2023-03-28
697,Client_39,North America,Low,2024-10-09
698,Client_126,APAC,Medium,2022-04-13
699,Client_195,APAC,High,2022-02-11
700,Client_173,North America,Low,2024-08-04
701,Client_141,LATAM,High,2022-03-07
702,Client_126,LATAM,High,2024-07-31
703,Client_58,Europe,High,2022-07-12
704,Client_148,Middle East,Low,2024-11-27
705,Client_200,Europe,Medium,2023-05-17
706,Client_61,Europe,Low,2023-10-26
707,Client_127,Middle East,High,2022-12-18
708,Client_105,North America,Low,2022-11-22
709,Client_167,LATAM,Low,2024-11-27
710,Client_1,Europe,High,2022-04-18
711,Client_131,Middle East,High,2023-09-23
712,Client_92,APAC,Low,2022-05-31
713,Client_190,Europe,Low,2024-12-16
714,Client_191,LATAM,Low,2024-05-27
715,Client_113,North America,Low,2022-12-01
716,Client_153,Europe,Medium,2024-03-14
717,Client_56,Europe,Low,2024-02-06
718,Client_161,Middle East,Medium,2022-09-16
719,Client_166,APAC,High,2024-02-21
720,Client_117,APAC,Medium,2022-02-03
721,Client_134,North America,High,2022-11-22
722,Client_58,LATAM,Medium,2024-04-16
723,Client_44,North America,High,2023-11-22
724,Client_173,Europe,Low,2024-01-09
725,Client_160,Europe,Medium,2024-01-14
726,Client_173,APAC,Medium,2024-04-26
727,Client_61,LATAM,High,2022-04-27
728,Client_47,Middle East,High,2023-10-12
729,Client_149,LATAM,Medium,2023-02-07
730,Client_80,Europe,High,2024-09-23
731,Client_118,Middle East,Low,2022-08-21
732,Client_164,LATAM,Medium,2024-07-17
733,Client_147,LATAM,Low,2023-04-25
734,Client_20,Middle East,Medium,2024-09-02
735,Client_185,Europe,Low,2022-01-09
736,Client_146,LATAM,Medium,2023-12-16
737,Client_47,Middle East,High,2023-01-14
738,Client_49,Europe,Medium,2023-01-16
739,Client_14,Middle East,Low,2024-04-23
740,Client_143,Middle East,Medium,2022-12-26
741,Client_159,LATAM,Low,2022-06-25
742,Client_1,Europe,Low,2023-04-30
743,Client_117,LATAM,Low,2022-02-02
744,Client_54,North America,High,2023-11-27
745,Client_118,North America,Medium,2022-06-06
746,Client_3,Europe,Low,2023-07-19
747,Client_144,Middle East,High,2022-07-21
748,Client_185,LATAM,Low,2024-07-11
749,Client_12,LATAM,Medium,2022-03-15
750,Client_74,Europe,High,2022-04-06
751,Client_16,Europe,Low,2022-06-22
752,Client_200,North America,Low,2022-06-04
753,Client_102,APAC,Low,2022-10-16
754,Client_152,Europe,Medium,2022-09-15
755,Client_156,APAC,High,2022-06-23
756,Client_117,Europe,High,2022-11-26
757,Client_8,Middle East,High,2024-01-29
758,Client_122,Middle East,Low,2024-10-16
759,Client_92,North America,High,2022-06-10
760,Client_164,North America,Low,2022-07-05
761,Client_90,APAC,Medium,2022-05-23
762,Client_136,Europe,High,2024-06-25
763,Client_186,LATAM,Low,2023-10-02
764,Client_60,North America,High,2022-01-27
765,Client_178,LATAM,High,2022-07-21
766,Client_28,LATAM,Medium,2024-11-10
767,Client_101,Europe,High,2023-11-01
768,Client_41,APAC,Medium,2024-10-28
769,Client_192,Europe,High,2023-04-17
770,Client_155,North America,High,2022-09-16
771,Client_191,LATAM,High,2022-02-24
772,Client_145,Europe,High,2024-06-29
773,Client_161,Europe,High,2024-10-26
774,Client_157,Europe,High,2023-07-08
775,Client_141,North America,Medium,2024-12-09
776,Client_46,APAC,Medium,2022-04-22
777,Client_35,Europe,Low,2022-05-26
778,Client_134,North America,High,2022-08-18
779,Client_82,LATAM,Medium,2023-05-12
780,Client_115,Middle East,High,2023-04-06
781,Client_197,North America,High,2024-03-17
782,Client_47,Middle East,Medium,2022-08-14
783,Client_153,Europe,High,2022-02-28
784,Client_194,Europe,Medium,2023-03-04
785,Client_10,North America,Medium,2023-12-29
786,Client_56,Middle East,Low,2024-07-20
787,Client_30,Europe,Low,2023-05-13
788,Client_109,LATAM,Low,2024-03-26
789,Client_5,APAC,Low,2024-06-28
790,Client_119,APAC,High,2022-03-08
791,Client_33,Europe,High,2022-08-18
792,Client_118,Middle East,Low,2024-09-09
793,Client_65,Europe,Medium,2022-11-29
794,Client_146,Middle East,Medium,2022-10-04
795,Client_177,LATAM,Medium,2023-12-22
796,Client_11,Middle East,Medium,2022-05-24
797,Client_85,Europe,High,2023-11-22
798,Client_26,LATAM,Medium,2022-02-26
799,Client_63,North America,Medium,2022-11-04
800,Client_86,APAC,Low,2022-06-23
801,Client_59,Europe,Medium,2024-01-20
802,Client_27,Europe,High,2024-09-30
803,Client_177,Europe,Medium,2023-11-09
804,Client_161,LATAM,Medium,2023-07-14
805,Client_98,North America,High,2022-12-15
806,Client_105,Middle East,Low,2024-12-26
807,Client_99,North America,High,2022-11-26
808,Client_129,LATAM,Low,2022-07-13
809,Client_149,Europe,Medium,2022-09-23
810,Client_55,APAC,Low,2022-06-17
811,Client_6,Europe,Low,2022-05-25
812,Client_197,Middle East,Low,2022-07-05
813,Client_95,APAC,Medium,2024-06-04
814,Client_133,Europe,Low,2024-05-14
815,Client_102,APAC,Low,2024-02-13
816,Client_3,North America,Medium,2024-10-03
817,Client_181,LATAM,High,2024-02-25
818,Client_23,Europe,High,2023-04-02
819,Client_53,Middle East,High,2022-12-11
820,Client_165,North America,Medium,2024-01-05
821,Client_83,Europe,Medium,2023-07-08
822,Client_145,North America,High,2024-10-17
823,Client_85,Middle East,Low,2024-02-27
824,Client_78,Europe,High,2024-07-24
825,Client_110,Middle East,Medium,2023-12-06
826,Client_1,APAC,Low,2022-09-04
827,Client_51,Middle East,Low,2024-03-22
828,Client_173,APAC,Medium,2024-11-12
829,Client_4,Europe,Low,2024-08-10
830,Client_190,APAC,High,2024-03-25
831,Client_193,Europe,Medium,2022-05-24
832,Client_113,Europe,Medium,2023-12-31
833,Client_32,LATAM,Medium,2024-05-12
834,Client_34,Europe,Medium,2023-04-10
835,Client_92,APAC,Low,2023-01-10
836,Client_95,LATAM,Medium,2023-11-08
837,Client_72,LATAM,Medium,2023-11-23
838,Client_39,Europe,Low,2023-09-21
839,Client_154,Middle East,Medium,2023-07-10
840,Client_162,Middle East,Low,2024-05-12
841,Client_182,LATAM,Low,2022-03-15
842,Client_118,Europe,Medium,2023-03-14
843,Client_3,Middle East,High,2024-05-30
844,Client_123,Europe,Medium,2022-08-14
845,Client_50,Europe,High,2022-11-04
846,Client_12,LATAM,Low,2024-08-23
847,Client_193,LATAM,High,2022-12-14
848,Client_54,North America,Medium,2023-04-21
849,Client_133,Middle East,Medium,2023-06-09
850,Client_57,Middle East,High,2023-06-08
851,Client_145,Middle East,Medium,2023-07-16
852,Client_112,APAC,High,2023-07-23
853,Client_47,Europe,Low,2022-04-16
854,Client_151,LATAM,High,2022-07-10
855,Client_85,Middle East,High,2023-12-01
856,Client_142,North America,High,2024-04-10
857,Client_66,Middle East,High,2022-03-13
858,Client_75,Europe,Low,2024-01-25
859,Client_179,Europe,Low,2023-04-02
860,Client_103,LATAM,Low,2024-06-23
861,Client_166,APAC,High,2023-04-24
862,Client_192,LATAM,Low,2022-02-21
863,Client_38,Middle East,Medium,2024-09-30
864,Client_50,North America,Low,2023-07-28
865,Client_98,LATAM,High,2024-06-11
866,Client_82,APAC,Medium,2022-09-12
867,Client_30,LATAM,High,2023-11-16
868,Client_79,Europe,Medium,2022-02-26
869,Client_91,Middle East,High,2024-08-07
870,Client_179,Middle East,High,2024-12-26
871,Client_191,Middle East,Medium,2024-12-05
872,Client_52,Middle East,Low,2023-08-29
873,Client_166,Middle East,Medium,2023-01-04
874,Client_79,Middle East,Medium,2022-08-20
875,Client_30,North America,Medium,2024-06-26
876,Client_106,APAC,Medium,2024-11-12
877,Client_51,Middle East,Medium,2023-07-28
878,Client_81,APAC,High,2024-04-20
879,Client_133,Middle East,High,2022-04-28
880,Client_29,LATAM,Low,2024-12-14
881,Client_132,Middle East,Low,2022-09-25
882,Client_138,Europe,Medium,2022-04-23
883,Client_184,North America,Low,2022-06-15
884,Client_145,LATAM,Low,2023-10-30
885,Client_74,LATAM,Medium,2024-10-28
886,Client_17,Europe,High,2023-12-15
887,Client_84,Middle East,High,2023-03-07
888,Client_69,North America,Low,2024-06-11
889,Client_34,LATAM,High,2024-12-09
890,Client_6,North America,High,2022-04-17
891,Client_53,LATAM,Low,2024-10-29
892,Client_194,Middle East,Medium,2024-01-15
893,Client_126,LATAM,Low,2023-12-01
894,Client_43,LATAM,Low,2022-11-19
895,Client_115,APAC,Low,2022-11-05
896,Client_111,Middle East,Medium,2024-04-29
897,Client_151,Europe,Medium,2023-09-14
898,Client_183,Europe,Medium,2024-09-21
899,Client_80,Middle East,Medium,2022-05-25
900,Client_95,Europe,Low,2024-01-10
901,Client_118,Middle East,High,2024-03-31
902,Client_144,Europe,Low,2023-02-16
903,Client_8,APAC,Medium,2022-04-24
904,Client_132,Europe,High,2023-07-29
905,Client_104,LATAM,Low,2023-02-03
906,Client_132,Middle East,High,2022-05-04
907,Client_184,North America,Medium,2022-03-27
908,Client_25,North America,High,2022-02-16
909,Client_195,Middle East,High,2024-08-01
910,Client_96,APAC,Medium,2024-03-14
911,Client_195,Europe,High,2023-01-24
912,Client_155,APAC,Low,2023-07-30
913,Client_93,North America,High,2023-09-24
914,Client_160,Middle East,Low,2023-12-15
915,Client_178,Middle East,High,2024-12-05
916,Client_61,APAC,High,2023-09-14
917,Client_122,APAC,Medium,2022-02-15
918,Client_51,Europe,Medium,2023-12-25
919,Client_147,LATAM,Low,2023-06-24
920,Client_21,LATAM,Medium,2022-03-28
921,Client_5,Europe,Medium,2024-03-13
922,Client_92,LATAM,Medium,2022-09-22
923,Client_170,North America,Medium,2024-11-11
924,Client_61,LATAM,Medium,2023-12-04
925,Client_22,Europe,Low,2022-08-20
926,Client_149,LATAM,Low,2022-07-05
927,Client_70,Middle East,Medium,2022-11-22
928,Client_1,APAC,Medium,2023-02-01
929,Client_133,North America,Low,2024-12-24
930,Client_12,Middle East,High,2024-08-13
931,Client_90,Middle East,Low,2023-07-09
932,Client_46,Europe,High,2024-01-03
933,Client_34,APAC,Medium,2024-11-06
934,Client_177,APAC,Medium,2024-03-07
935,Client_78,North America,Low,2023-01-26
936,Client_45,Europe,Medium,2022-02-13
937,Client_155,North America,High,2024-06-19
938,Client_73,LATAM,High,2023-04-27
939,Client_26,Middle East,Low,2023-07-20
940,Client_47,North America,High,2022-08-08
941,Client_121,Middle East,Low,2024-02-11
942,Client_56,Europe,Low,2023-02-13
943,Client_94,LATAM,High,2023-04-16
944,Client_107,Europe,High,2024-12-20
945,Client_63,LATAM,High,2022-06-15
946,Client_48,LATAM,High,2023-11-03
947,Client_61,Middle East,High,2022-04-21
948,Client_81,Europe,High,2023-07-03
949,Client_26,Europe,High,2024-10-23
950,Client_36,North America,Medium,2024-11-02
951,Client_1,Europe,Low,2022-12-10
952,Client_8,North America,Low,2022-11-28
953,Client_113,APAC,High,2022-09-21
954,Client_99,APAC,Low,2022-03-24
955,Client_180,APAC,High,2024-02-16
956,Client_47,Europe,Medium,2024-07-12
957,Client_127,Europe,Low,2022-11-30
958,Client_56,North America,Low,2023-10-20
959,Client_14,LATAM,Medium,2023-03-30
960,Client_28,North America,Medium,2023-11-04
961,Client_78,APAC,Medium,2024-01-11
962,Client_130,North America,Low,2022-11-29
963,Client_109,LATAM,Low,2022-11-06
964,Client_154,Europe,Medium,2023-12-28
965,Client_14,North America,Medium,2022-12-20
966,Client_187,APAC,Medium,2024-04-03
967,Client_56,APAC,Medium,2022-05-25
968,Client_115,Europe,Medium,2024-10-30
969,Client_7,North America,High,2024-12-03
970,Client_3,LATAM,Medium,2024-06-28
971,Client_111,Europe,High,2024-01-31
972,Client_151,North America,Low,2023-05-10
973,Client_107,Middle East,Low,2023-10-04
974,Client_18,APAC,High,2023-06-15
975,Client_38,LATAM,Medium,2023-05-28
976,Client_115,LATAM,Low,2022-05-10
977,Client_15,LATAM,Medium,2024-10-04
978,Client_192,APAC,Medium,2024-01-04
979,Client_119,North America,High,2024-08-04
980,Client_28,Europe,Low,2024-09-28
981,Client_39,North America,Low,2023-04-09
982,Client_185,Europe,High,2022-05-21
983,Client_17,LATAM,Medium,2024-05-31
984,Client_86,North America,Medium,2023-04-01
985,Client_126,LATAM,Low,2023-03-10
986,Client_44,Middle East,High,2022-06-22
987,Client_25,LATAM,High,2023-04-18
988,Client_145,LATAM,Medium,2024-10-16
989,Client_13,Europe,Medium,2024-07-05
990,Client_25,Middle East,High,2023-03-15
991,Client_68,LATAM,Low,2024-10-12
992,Client_138,LATAM,Medium,2024-12-16
993,Client_67,Middle East,High,2023-05-13
994,Client_109,Middle East,High,2022-06-18
995,Client_146,North America,High,2024-09-15
996,Client_111,Europe,Low,2023-07-15
997,Client_111,Middle East,Medium,2023-03-04
998,Client_34,Middle East,Medium,2023-02-23
999,Client_111,APAC,Medium,2023-03-31
1000,Client_8,Middle East,Low,2023-12-15
1001,Client_168,Europe,Medium,2022-07-21
1002,Client_113,LATAM,Medium,2022-06-28
1003,Client_83,LATAM,Medium,2022-02-26
1004,Client_42,LATAM,Medium,2024-08-03
1005,Client_169,LATAM,Low,2023-05-16
1006,Client_101,APAC,High,2024-01-09
1007,Client_6,Middle East,High,2022-04-22
1008,Client_180,LATAM,Medium,2023-12-16
1009,Client_26,North America,Medium,2024-05-26
1010,Client_64,LATAM,Medium,2024-12-15
1011,Client_187,Middle East,Low,2024-03-23
1012,Client_184,LATAM,Medium,2024-08-21
1013,Client_59,APAC,Low,2024-12-13
1014,Client_109,Europe,Medium,2022-02-06
1015,Client_198,Europe,Medium,2024-10-09
1016,Client_121,Middle East,High,2024-05-12
1017,Client_33,Europe,Medium,2024-01-02
1018,Client_181,Europe,Low,2024-03-20
1019,Client_150,North America,High,2024-10-21
1020,Client_21,Middle East,Low,2022-01-23
1021,Client_198,Middle East,High,2024-03-06
1022,Client_70,Europe,Low,2023-05-11
1023,Client_112,Europe,High,2024-06-18
1024,Client_4,Europe,Low,2023-03-01
1025,Client_94,APAC,Low,2023-12-01
1026,Client_75,LATAM,Medium,2022-01-18
1027,Client_190,APAC,High,2023-09-19
1028,Client_62,Middle East,High,2024-11-28
1029,Client_94,North America,Medium,2022-07-30
1030,Client_95,LATAM,Low,2023-07-19
1031,Client_152,North America,Low,2024-08-29
1032,Client_55,Middle East,High,2022-05-13
1033,Client_137,Middle East,Low,2023-03-25
1034,Client_131,North America,High,2022-09-21
1035,Client_31,North America,High,2022-04-21
1036,Client_40,North America,Low,2024-04-29
1037,Client_36,Middle East,Low,2024-06-19
1038,Client_152,Europe,Low,2024-01-29
1039,Client_6,North America,Medium,2024-05-10
1040,Client_66,LATAM,High,2024-06-15
1041,Client_75,Middle East,Low,2024-05-11
1042,Client_4,APAC,Medium,2022-07-12
1043,Client_79,APAC,Low,2023-05-30
1044,Client_134,LATAM,High,2024-02-29
1045,Client_118,Europe,Medium,2024-08-25
1046,Client_113,North America,High,2022-03-25
1047,Client_94,Middle East,Low,2024-03-08
1048,Client_179,North America,Low,2022-03-21
1049,Client_62,Middle East,Low,2023-06-06
1050,Client_185,APAC,Medium,2022-08-22
1051,Client_194,North America,Medium,2022-09-01
1052,Client_79,LATAM,Medium,2024-04-28
1053,Client_136,Europe,Medium,2023-01-28
1054,Client_26,LATAM,Low,2022-01-09
1055,Client_179,Europe,Low,2023-09-05
1056,Client_173,North America,Low,2024-03-17
1057,Client_44,North America,Medium,2023-12-16
1058,Client_133,Europe,Medium,2022-04-20
1059,Client_70,APAC,Low,2024-04-13
1060,Client_154,Middle East,Low,2022-09-23
1061,Client_118,LATAM,Medium,2024-09-02
1062,Client_68,LATAM,High,2024-08-12
1063,Client_19,LATAM,Low,2024-06-25
1064,Client_20,North America,Low,2023-11-03
1065,Client_113,LATAM,Low,2022-06-25
1066,Client_140,Middle East,Medium,2023-06-09
1067,Client_47,Middle East,Low,2024-12-26
1068,Client_1,Europe,Low,2024-08-09
1069,Client_90,North America,Low,2024-11-24
1070,Client_142,Middle East,Low,2023-05-20
1071,Client_64,APAC,Low,2024-04-28
1072,Client_38,North America,High,2024-08-20
1073,Client_37,North America,High,2023-04-17
1074,Client_126,Middle East,Low,2023-06-07
1075,Client_139,APAC,Low,2024-05-29
1076,Client_100,Europe,Low,2022-10-01
1077,Client_77,Middle East,Low,2022-02-23
1078,Client_3,APAC,Medium,2024-12-14
1079,Client_161,North America,Medium,2024-06-06
1080,Client_134,APAC,Medium,2024-01-15
1081,Client_178,North America,High,2022-10-04
1082,Client_10,Middle East,Low,2024-06-01
1083,Client_5,Middle East,Medium,2023-09-24
1084,Client_151,LATAM,Low,2023-07-24
1085,Client_138,LATAM,Low,2022-06-25
1086,Client_172,LATAM,High,2023-07-20
1087,Client_130,Middle East,High,2024-02-10
1088,Client_13,Europe,Medium,2022-09-19
1089,Client_168,Middle East,Medium,2023-06-15
1090,Client_130,APAC,High,2024-06-09
1091,Client_84,Middle East,High,2024-08-05
1092,Client_65,Middle East,Low,2023-08-08
1093,Client_63,North America,Low,2024-03-25
1094,Client_101,North America,Medium,2022-10-29
1095,Client_73,North America,Medium,2023-09-20
1096,Client_17,Middle East,High,2023-07-27
1097,Client_9,Europe,Medium,2023-06-13
1098,Client_143,APAC,Low,2022-02-03
1099,Client_152,APAC,High,2023-06-16
1100,Client_38,Europe,Low,2023-01-06
1101,Client_163,Europe,High,2023-02-13
1102,Client_94,APAC,High,2023-09-09
1103,Client_95,LATAM,Low,2022-03-12
1104,Client_49,North America,Medium,2022-03-25
1105,Client_69,North America,Medium,2022-07-28
1106,Client_62,APAC,Medium,2022-09-16
1107,Client_188,Europe,Medium,2024-07-20
1108,Client_178,LATAM,Low,2022-10-09
1109,Client_78,APAC,High,2023-01-29
1110,Client_117,North America,Low,2023-02-22
1111,Client_120,Middle East,Medium,2024-05-08
1112,Client_137,Europe,Medium,2023-09-18
1113,Client_162,Middle East,Low,2023-07-16
1114,Client_76,APAC,High,2024-04-11
1115,Client_35,North America,Low,2024-07-29
1116,Client_1,LATAM,Low,2022-03-03
1117,Client_40,Middle East,Low,2024-01-04
1118,Client_64,LATAM,High,2024-02-21
1119,Client_150,North America,Low,2023-06-23
1120,Client_60,Middle East,Low,2023-08-20
1121,Client_64,LATAM,Medium,2022-01-09
1122,Client_93,LATAM,Low,2022-10-03
1123,Client_72,Middle East,Medium,2022-08-15
1124,Client_11,North America,Medium,2022-07-05
1125,Client_105,LATAM,Medium,2023-08-14
1126,Client_14,APAC,High,2023-03-09
1127,Client_60,Middle East,Medium,2023-07-23
1128,Client_30,Europe,Low,2023-10-18
1129,Client_35,Europe,Low,2022-12-22
1130,Client_165,North America,Medium,2024-04-22
