SecurityID,SecurityCode,AssetClass,Issuer,Currency
534,SEC_01731,Alternatives,Counterparty_62,EUR
535,SEC_01720,Equity,Counterparty_94,USD
536,SEC_00813,Fixed Income,Counterparty_83,EUR
537,SEC_00971,Commodities,Counterparty_19,JPY
538,SEC_01465,Fixed Income,Counterparty_44,GBP
539,SEC_00067,Fixed Income,Counterparty_31,JPY
540,SEC_01758,Equity,Counterparty_62,INR
541,SEC_01798,Alternatives,Counterparty_15,EUR
542,SEC_00838,Real Estate,Counterparty_29,JPY
543,SEC_00927,Real Estate,Counterparty_67,INR
544,SEC_01558,Real Estate,Counterparty_83,GBP
545,SEC_00341,Alternatives,Counterparty_86,JPY
546,SEC_01702,Alternatives,Counterparty_47,EUR
547,SEC_00102,Alternatives,Counterparty_84,JPY
548,SEC_01338,Commodities,Counterparty_7,GBP
549,SEC_01990,Fixed Income,Counterparty_68,INR
550,SEC_01949,Alternatives,Counterparty_1,JPY
551,SEC_00952,Alternatives,Counterparty_71,JPY
552,SEC_01134,Commodities,Counterparty_22,USD
553,SEC_00907,Fixed Income,Counterparty_57,INR
554,SEC_01456,Real Estate,Counterparty_94,USD
555,SEC_00342,Equity,Counterparty_73,USD
556,SEC_00828,Alternatives,Counterparty_58,GBP
557,SEC_01203,Alternatives,Counterparty_27,GBP
558,SEC_00679,Equity,Counterparty_38,EUR
559,SEC_00134,Alternatives,Counterparty_87,INR
560,SEC_01054,Alternatives,Counterparty_76,INR
561,SEC_00875,Alternatives,Counterparty_13,GBP
562,SEC_01497,Equity,Counterparty_97,GBP
563,SEC_00996,Commodities,Counterparty_15,USD
564,SEC_00385,Commodities,Counterparty_80,GBP
565,SEC_00598,Equity,Counterparty_98,JPY
566,SEC_00009,Commodities,Counterparty_73,INR
567,SEC_01965,Real Estate,Counterparty_91,EUR
568,SEC_00136,Real Estate,Counterparty_48,USD
569,SEC_01314,Equity,Counterparty_15,JPY
570,SEC_00976,Fixed Income,Counterparty_99,GBP
571,SEC_00979,Alternatives,Counterparty_98,EUR
572,SEC_01672,Fixed Income,Counterparty_40,GBP
573,SEC_01676,Alternatives,Counterparty_30,JPY
574,SEC_00043,Commodities,Counterparty_23,EUR
575,SEC_01129,Commodities,Counterparty_9,GBP
576,SEC_01848,Real Estate,Counterparty_32,JPY
577,SEC_01055,Fixed Income,Counterparty_35,JPY
578,SEC_01706,Equity,Counterparty_49,EUR
579,SEC_01697,Alternatives,Counterparty_96,JPY
580,SEC_00787,Commodities,Counterparty_45,GBP
581,SEC_01789,Alternatives,Counterparty_16,EUR
582,SEC_01243,Equity,Counterparty_32,USD
583,SEC_00113,Alternatives,Counterparty_25,JPY
584,SEC_00732,Real Estate,Counterparty_94,GBP
585,SEC_01719,Equity,Counterparty_37,EUR
586,SEC_01284,Equity,Counterparty_37,USD
587,SEC_00012,Alternatives,Counterparty_35,USD
588,SEC_01495,Alternatives,Counterparty_45,INR
589,SEC_01364,Commodities,Counterparty_8,INR
590,SEC_00872,Alternatives,Counterparty_47,EUR
591,SEC_01948,Equity,Counterparty_36,JPY
592,SEC_00246,Alternatives,Counterparty_89,GBP
593,SEC_01274,Commodities,Counterparty_82,JPY
594,SEC_01594,Fixed Income,Counterparty_10,GBP
595,SEC_00509,Real Estate,Counterparty_1,GBP
596,SEC_01328,Equity,Counterparty_68,INR
597,SEC_01912,Commodities,Counterparty_90,INR
598,SEC_01916,Real Estate,Counterparty_75,JPY
599,SEC_01537,Alternatives,Counterparty_15,EUR
600,SEC_01385,Alternatives,Counterparty_96,GBP
601,SEC_01739,Fixed Income,Counterparty_79,INR
602,SEC_00044,Alternatives,Counterparty_92,EUR
603,SEC_01343,Real Estate,Counterparty_87,INR
604,SEC_00607,Commodities,Counterparty_3,GBP
605,SEC_01513,Fixed Income,Counterparty_32,USD
606,SEC_01318,Real Estate,Counterparty_20,INR
607,SEC_00509,Commodities,Counterparty_56,EUR
608,SEC_01545,Real Estate,Counterparty_78,JPY
609,SEC_01798,Alternatives,Counterparty_99,JPY
610,SEC_01350,Real Estate,Counterparty_42,GBP
611,SEC_01277,Fixed Income,Counterparty_73,USD
612,SEC_00308,Real Estate,Counterparty_60,INR
613,SEC_01347,Equity,Counterparty_56,INR
614,SEC_01632,Alternatives,Counterparty_47,USD
615,SEC_00867,Real Estate,Counterparty_24,GBP
616,SEC_00912,Commodities,Counterparty_41,GBP
617,SEC_01666,Alternatives,Counterparty_4,EUR
618,SEC_00036,Commodities,Counterparty_76,EUR
619,SEC_01641,Fixed Income,Counterparty_51,EUR
620,SEC_00711,Equity,Counterparty_88,GBP
621,SEC_01315,Real Estate,Counterparty_1,INR
622,SEC_01912,Alternatives,Counterparty_14,JPY
623,SEC_01566,Real Estate,Counterparty_95,GBP
624,SEC_00941,Real Estate,Counterparty_10,USD
625,SEC_01966,Alternatives,Counterparty_97,JPY
626,SEC_01629,Equity,Counterparty_36,GBP
627,SEC_01513,Equity,Counterparty_42,GBP
628,SEC_00961,Fixed Income,Counterparty_99,EUR
629,SEC_00236,Alternatives,Counterparty_48,INR
630,SEC_01409,Alternatives,Counterparty_18,INR
631,SEC_00361,Commodities,Counterparty_89,JPY
632,SEC_01977,Commodities,Counterparty_76,GBP
633,SEC_01991,Commodities,Counterparty_60,EUR
634,SEC_01731,Equity,Counterparty_28,USD
635,SEC_01280,Fixed Income,Counterparty_53,GBP
636,SEC_00868,Fixed Income,Counterparty_9,EUR
637,SEC_01383,Real Estate,Counterparty_24,USD
638,SEC_01567,Fixed Income,Counterparty_20,USD
639,SEC_00025,Commodities,Counterparty_90,JPY
640,SEC_00815,Alternatives,Counterparty_69,INR
641,SEC_00952,Real Estate,Counterparty_27,INR
642,SEC_00984,Equity,Counterparty_92,JPY
643,SEC_01025,Fixed Income,Counterparty_40,GBP
644,SEC_00358,Alternatives,Counterparty_71,EUR
645,SEC_00118,Commodities,Counterparty_83,INR
646,SEC_00479,Equity,Counterparty_54,JPY
647,SEC_00677,Equity,Counterparty_86,INR
648,SEC_00459,Fixed Income,Counterparty_82,INR
649,SEC_00113,Alternatives,Counterparty_15,INR
650,SEC_01219,Commodities,Counterparty_97,GBP
651,SEC_01676,Commodities,Counterparty_51,JPY
652,SEC_01044,Commodities,Counterparty_69,INR
653,SEC_01310,Commodities,Counterparty_40,INR
654,SEC_00458,Fixed Income,Counterparty_69,JPY
655,SEC_01767,Fixed Income,Counterparty_43,USD
656,SEC_01472,Alternatives,Counterparty_64,GBP
657,SEC_01615,Real Estate,Counterparty_7,GBP
658,SEC_00640,Fixed Income,Counterparty_2,EUR
659,SEC_01109,Commodities,Counterparty_30,EUR
660,SEC_00576,Alternatives,Counterparty_75,USD
661,SEC_01298,Commodities,Counterparty_52,EUR
662,SEC_00800,Fixed Income,Counterparty_33,INR
663,SEC_00403,Alternatives,Counterparty_9,INR
664,SEC_00253,Commodities,Counterparty_11,EUR
665,SEC_01630,Real Estate,Counterparty_76,GBP
666,SEC_01825,Equity,Counterparty_10,USD
667,SEC_00958,Equity,Counterparty_54,INR
668,SEC_00662,Commodities,Counterparty_75,USD
669,SEC_01389,Equity,Counterparty_97,EUR
670,SEC_00669,Real Estate,Counterparty_20,JPY
671,SEC_00728,Real Estate,Counterparty_5,USD
672,SEC_01284,Commodities,Counterparty_24,USD
673,SEC_01458,Real Estate,Counterparty_32,EUR
674,SEC_01996,Equity,Counterparty_31,EUR
675,SEC_00612,Commodities,Counterparty_44,INR
676,SEC_01146,Equity,Counterparty_78,JPY
677,SEC_01668,Real Estate,Counterparty_19,JPY
678,SEC_01541,Real Estate,Counterparty_24,USD
679,SEC_00979,Alternatives,Counterparty_96,JPY
680,SEC_01769,Fixed Income,Counterparty_12,EUR
681,SEC_00679,Fixed Income,Counterparty_50,EUR
682,SEC_00569,Commodities,Counterparty_85,EUR
683,SEC_00543,Equity,Counterparty_100,USD
684,SEC_00519,Fixed Income,Counterparty_25,GBP
685,SEC_00012,Commodities,Counterparty_51,EUR
686,SEC_00010,Real Estate,Counterparty_14,JPY
687,SEC_00157,Fixed Income,Counterparty_72,JPY
688,SEC_01012,Equity,Counterparty_29,EUR
689,SEC_00725,Alternatives,Counterparty_25,GBP
690,SEC_00141,Alternatives,Counterparty_87,USD
691,SEC_00639,Fixed Income,Counterparty_59,EUR
692,SEC_01734,Alternatives,Counterparty_100,USD
693,SEC_01951,Commodities,Counterparty_57,GBP
694,SEC_00137,Equity,Counterparty_12,EUR
695,SEC_00691,Real Estate,Counterparty_50,EUR
696,SEC_01624,Equity,Counterparty_12,EUR
697,SEC_01424,Real Estate,Counterparty_82,INR
698,SEC_00443,Alternatives,Counterparty_100,EUR
699,SEC_01466,Commodities,Counterparty_48,EUR
700,SEC_01291,Real Estate,Counterparty_50,GBP
701,SEC_00676,Alternatives,Counterparty_19,GBP
702,SEC_01785,Real Estate,Counterparty_53,INR
703,SEC_01537,Fixed Income,Counterparty_35,EUR
704,SEC_00277,Equity,Counterparty_27,JPY
705,SEC_01708,Commodities,Counterparty_67,USD
706,SEC_01380,Alternatives,Counterparty_77,EUR
707,SEC_00933,Commodities,Counterparty_51,INR
708,SEC_01798,Equity,Counterparty_19,JPY
709,SEC_01678,Real Estate,Counterparty_43,GBP
710,SEC_01117,Real Estate,Counterparty_35,USD
711,SEC_00641,Commodities,Counterparty_15,INR
712,SEC_01160,Real Estate,Counterparty_16,GBP
713,SEC_00111,Real Estate,Counterparty_99,EUR
714,SEC_01068,Real Estate,Counterparty_69,INR
715,SEC_00891,Fixed Income,Counterparty_71,EUR
716,SEC_00211,Alternatives,Counterparty_85,INR
717,SEC_00343,Alternatives,Counterparty_41,INR
718,SEC_01383,Equity,Counterparty_54,EUR
719,SEC_00361,Real Estate,Counterparty_65,INR
720,SEC_01355,Commodities,Counterparty_89,GBP
721,SEC_00411,Real Estate,Counterparty_30,GBP
722,SEC_00759,Equity,Counterparty_19,USD
723,SEC_00508,Real Estate,Counterparty_88,USD
724,SEC_00232,Fixed Income,Counterparty_46,INR
725,SEC_00804,Equity,Counterparty_60,GBP
726,SEC_01194,Alternatives,Counterparty_79,EUR
727,SEC_01428,Alternatives,Counterparty_99,INR
728,SEC_00234,Fixed Income,Counterparty_24,EUR
729,SEC_00520,Alternatives,Counterparty_36,JPY
730,SEC_00302,Fixed Income,Counterparty_49,USD
731,SEC_00100,Alternatives,Counterparty_59,INR
732,SEC_00253,Alternatives,Counterparty_14,INR
733,SEC_00308,Real Estate,Counterparty_86,EUR
734,SEC_00794,Equity,Counterparty_39,USD
735,SEC_00803,Alternatives,Counterparty_8,EUR
736,SEC_01724,Equity,Counterparty_48,EUR
737,SEC_00387,Equity,Counterparty_80,USD
738,SEC_01147,Alternatives,Counterparty_81,JPY
739,SEC_00132,Equity,Counterparty_69,GBP
740,SEC_01260,Fixed Income,Counterparty_41,GBP
741,SEC_00221,Commodities,Counterparty_35,JPY
742,SEC_00062,Fixed Income,Counterparty_64,USD
743,SEC_00832,Alternatives,Counterparty_53,INR
744,SEC_01714,Fixed Income,Counterparty_54,USD
745,SEC_00732,Commodities,Counterparty_37,EUR
746,SEC_00403,Fixed Income,Counterparty_52,USD
747,SEC_00171,Equity,Counterparty_18,GBP
748,SEC_01500,Alternatives,Counterparty_21,INR
749,SEC_01618,Equity,Counterparty_42,JPY
750,SEC_00014,Equity,Counterparty_65,USD
751,SEC_00270,Alternatives,Counterparty_81,INR
752,SEC_01078,Alternatives,Counterparty_8,INR
753,SEC_01437,Real Estate,Counterparty_93,GBP
754,SEC_01155,Commodities,Counterparty_84,EUR
755,SEC_01634,Equity,Counterparty_39,INR
756,SEC_00713,Equity,Counterparty_61,INR
757,SEC_00872,Alternatives,Counterparty_60,USD
758,SEC_01797,Alternatives,Counterparty_69,JPY
759,SEC_01757,Fixed Income,Counterparty_59,USD
760,SEC_01541,Equity,Counterparty_10,GBP
761,SEC_00629,Equity,Counterparty_63,INR
762,SEC_00301,Alternatives,Counterparty_70,EUR
763,SEC_00704,Equity,Counterparty_7,INR
764,SEC_01984,Commodities,Counterparty_35,EUR
765,SEC_01963,Real Estate,Counterparty_91,EUR
766,SEC_00427,Alternatives,Counterparty_42,EUR
767,SEC_00116,Alternatives,Counterparty_85,JPY
768,SEC_00236,Equity,Counterparty_88,USD
769,SEC_01587,Real Estate,Counterparty_29,GBP
770,SEC_00013,Real Estate,Counterparty_27,JPY
771,SEC_01242,Alternatives,Counterparty_38,JPY
772,SEC_01353,Alternatives,Counterparty_2,EUR
773,SEC_00068,Alternatives,Counterparty_25,JPY
774,SEC_00743,Commodities,Counterparty_66,GBP
775,SEC_00837,Equity,Counterparty_38,GBP
776,SEC_00391,Commodities,Counterparty_59,INR
777,SEC_01116,Alternatives,Counterparty_82,JPY
778,SEC_00104,Real Estate,Counterparty_7,INR
779,SEC_01614,Equity,Counterparty_49,GBP
780,SEC_01450,Equity,Counterparty_68,JPY
781,SEC_00614,Alternatives,Counterparty_41,EUR
782,SEC_00773,Alternatives,Counterparty_74,EUR
783,SEC_01967,Alternatives,Counterparty_51,JPY
784,SEC_00304,Alternatives,Counterparty_92,INR
785,SEC_00379,Alternatives,Counterparty_94,INR
786,SEC_01762,Alternatives,Counterparty_24,EUR
787,SEC_01372,Equity,Counterparty_36,INR
788,SEC_01199,Commodities,Counterparty_80,EUR
789,SEC_01416,Real Estate,Counterparty_97,USD
790,SEC_01429,Alternatives,Counterparty_10,EUR
791,SEC_00088,Real Estate,Counterparty_21,USD
792,SEC_00630,Equity,Counterparty_27,JPY
793,SEC_01816,Real Estate,Counterparty_55,USD
794,SEC_01677,Equity,Counterparty_85,GBP
795,SEC_00625,Fixed Income,Counterparty_91,INR
796,SEC_01935,Commodities,Counterparty_96,USD
797,SEC_01273,Fixed Income,Counterparty_5,GBP
798,SEC_00366,Equity,Counterparty_99,GBP
799,SEC_01113,Fixed Income,Counterparty_86,INR
800,SEC_00877,Equity,Counterparty_59,EUR
801,SEC_01845,Fixed Income,Counterparty_36,GBP
802,SEC_00732,Equity,Counterparty_74,USD
803,SEC_00999,Commodities,Counterparty_34,INR
804,SEC_00456,Commodities,Counterparty_52,USD
805,SEC_00415,Commodities,Counterparty_6,EUR
806,SEC_00455,Equity,Counterparty_14,INR
807,SEC_01587,Real Estate,Counterparty_59,GBP
808,SEC_00511,Fixed Income,Counterparty_57,USD
809,SEC_01199,Fixed Income,Counterparty_37,USD
810,SEC_00935,Fixed Income,Counterparty_58,GBP
811,SEC_00209,Fixed Income,Counterparty_83,GBP
812,SEC_01653,Commodities,Counterparty_32,EUR
813,SEC_01337,Real Estate,Counterparty_20,EUR
814,SEC_01970,Fixed Income,Counterparty_85,GBP
815,SEC_00371,Real Estate,Counterparty_79,INR
816,SEC_01337,Equity,Counterparty_81,GBP
817,SEC_00803,Equity,Counterparty_61,GBP
818,SEC_01528,Fixed Income,Counterparty_57,JPY
819,SEC_00086,Alternatives,Counterparty_52,INR
820,SEC_00647,Commodities,Counterparty_88,INR
821,SEC_00821,Fixed Income,Counterparty_85,EUR
822,SEC_01290,Commodities,Counterparty_48,EUR
823,SEC_01244,Fixed Income,Counterparty_79,EUR
824,SEC_00295,Commodities,Counterparty_11,USD
825,SEC_01722,Alternatives,Counterparty_30,INR
826,SEC_00506,Alternatives,Counterparty_60,JPY
827,SEC_01187,Equity,Counterparty_18,EUR
828,SEC_01151,Fixed Income,Counterparty_92,EUR
829,SEC_00827,Alternatives,Counterparty_77,EUR
830,SEC_00117,Alternatives,Counterparty_74,EUR
831,SEC_01430,Fixed Income,Counterparty_47,EUR
832,SEC_00649,Fixed Income,Counterparty_12,USD
833,SEC_01792,Equity,Counterparty_50,JPY
834,SEC_00356,Alternatives,Counterparty_40,INR
835,SEC_00776,Commodities,Counterparty_90,JPY
836,SEC_01023,Fixed Income,Counterparty_64,GBP
837,SEC_01246,Fixed Income,Counterparty_19,INR
838,SEC_01400,Fixed Income,Counterparty_87,EUR
839,SEC_01338,Fixed Income,Counterparty_100,GBP
840,SEC_01919,Alternatives,Counterparty_27,GBP
841,SEC_01887,Commodities,Counterparty_52,GBP
842,SEC_01174,Equity,Counterparty_80,GBP
843,SEC_00236,Real Estate,Counterparty_7,EUR
844,SEC_01887,Alternatives,Counterparty_63,GBP
845,SEC_01192,Alternatives,Counterparty_77,JPY
846,SEC_01519,Real Estate,Counterparty_55,EUR
847,SEC_01436,Real Estate,Counterparty_76,GBP
848,SEC_00942,Fixed Income,Counterparty_91,GBP
849,SEC_00069,Commodities,Counterparty_97,JPY
850,SEC_01745,Alternatives,Counterparty_31,USD
851,SEC_01588,Alternatives,Counterparty_11,USD
852,SEC_00267,Equity,Counterparty_17,JPY
853,SEC_01174,Real Estate,Counterparty_66,USD
854,SEC_00815,Real Estate,Counterparty_67,INR
855,SEC_01881,Alternatives,Counterparty_98,INR
856,SEC_01549,Real Estate,Counterparty_32,INR
857,SEC_00382,Fixed Income,Counterparty_24,USD
858,SEC_01636,Equity,Counterparty_88,INR
859,SEC_00374,Alternatives,Counterparty_13,INR
860,SEC_00685,Equity,Counterparty_22,USD
861,SEC_00506,Fixed Income,Counterparty_19,JPY
862,SEC_00237,Equity,Counterparty_53,EUR
863,SEC_01611,Real Estate,Counterparty_94,INR
864,SEC_00325,Alternatives,Counterparty_39,USD
865,SEC_01913,Equity,Counterparty_21,EUR
866,SEC_01274,Commodities,Counterparty_87,EUR
867,SEC_00590,Alternatives,Counterparty_16,GBP
868,SEC_00790,Equity,Counterparty_7,EUR
869,SEC_01475,Alternatives,Counterparty_84,INR
870,SEC_00754,Equity,Counterparty_78,JPY
871,SEC_01955,Equity,Counterparty_26,INR
872,SEC_01952,Real Estate,Counterparty_86,GBP
873,SEC_01446,Equity,Counterparty_100,EUR
874,SEC_01850,Commodities,Counterparty_90,GBP
875,SEC_01960,Real Estate,Counterparty_76,INR
876,SEC_01240,Commodities,Counterparty_31,INR
877,SEC_00732,Commodities,Counterparty_68,INR
878,SEC_00021,Fixed Income,Counterparty_40,JPY
879,SEC_00305,Commodities,Counterparty_27,INR
880,SEC_01377,Equity,Counterparty_9,INR
881,SEC_00604,Alternatives,Counterparty_76,EUR
882,SEC_00807,Real Estate,Counterparty_93,JPY
883,SEC_01010,Real Estate,Counterparty_92,EUR
884,SEC_00445,Real Estate,Counterparty_16,GBP
885,SEC_01636,Alternatives,Counterparty_72,USD
886,SEC_00266,Commodities,Counterparty_13,EUR
887,SEC_00997,Fixed Income,Counterparty_78,JPY
888,SEC_01192,Equity,Counterparty_60,EUR
889,SEC_01082,Real Estate,Counterparty_79,USD
890,SEC_00601,Equity,Counterparty_60,EUR
891,SEC_01709,Commodities,Counterparty_9,USD
892,SEC_01681,Fixed Income,Counterparty_53,JPY
893,SEC_00633,Real Estate,Counterparty_32,EUR
894,SEC_00757,Commodities,Counterparty_86,JPY
895,SEC_00324,Fixed Income,Counterparty_55,JPY
896,SEC_01290,Real Estate,Counterparty_25,GBP
897,SEC_01909,Commodities,Counterparty_41,GBP
898,SEC_01086,Equity,Counterparty_26,EUR
899,SEC_00089,Alternatives,Counterparty_29,EUR
900,SEC_00416,Real Estate,Counterparty_82,JPY
901,SEC_01608,Fixed Income,Counterparty_36,GBP
902,SEC_00682,Fixed Income,Counterparty_84,EUR
903,SEC_01709,Alternatives,Counterparty_97,EUR
904,SEC_01100,Alternatives,Counterparty_84,EUR
905,SEC_00405,Commodities,Counterparty_3,GBP
906,SEC_00365,Alternatives,Counterparty_59,EUR
907,SEC_01947,Real Estate,Counterparty_34,JPY
908,SEC_01920,Alternatives,Counterparty_6,EUR
909,SEC_01694,Real Estate,Counterparty_31,INR
910,SEC_01866,Equity,Counterparty_99,USD
911,SEC_01749,Alternatives,Counterparty_32,JPY
912,SEC_00385,Equity,Counterparty_42,EUR
913,SEC_00009,Fixed Income,Counterparty_57,INR
914,SEC_00515,Alternatives,Counterparty_73,GBP
915,SEC_01393,Fixed Income,Counterparty_46,JPY
916,SEC_00309,Equity,Counterparty_91,JPY
917,SEC_00170,Fixed Income,Counterparty_88,EUR
918,SEC_00147,Equity,Counterparty_56,GBP
919,SEC_01542,Commodities,Counterparty_50,EUR
920,SEC_01927,Equity,Counterparty_86,INR
921,SEC_01707,Commodities,Counterparty_30,USD
922,SEC_00080,Fixed Income,Counterparty_36,GBP
923,SEC_00804,Equity,Counterparty_26,USD
924,SEC_00452,Commodities,Counterparty_50,INR
925,SEC_01490,Equity,Counterparty_2,JPY
926,SEC_01760,Real Estate,Counterparty_7,INR
927,SEC_01888,Real Estate,Counterparty_27,USD
928,SEC_00978,Fixed Income,Counterparty_80,GBP
929,SEC_00807,Real Estate,Counterparty_49,EUR
930,SEC_01579,Alternatives,Counterparty_46,USD
931,SEC_01957,Commodities,Counterparty_93,GBP
932,SEC_00757,Alternatives,Counterparty_85,USD
933,SEC_01436,Real Estate,Counterparty_26,JPY
934,SEC_01586,Fixed Income,Counterparty_82,JPY
935,SEC_00295,Alternatives,Counterparty_65,EUR
936,SEC_01154,Fixed Income,Counterparty_2,JPY
937,SEC_01917,Equity,Counterparty_78,INR
938,SEC_01788,Alternatives,Counterparty_79,EUR
939,SEC_01189,Equity,Counterparty_64,USD
940,SEC_00613,Alternatives,Counterparty_64,INR
941,SEC_00883,Commodities,Counterparty_100,GBP
942,SEC_00450,Fixed Income,Counterparty_88,USD
943,SEC_01811,Equity,Counterparty_60,JPY
944,SEC_01531,Real Estate,Counterparty_89,USD
945,SEC_00069,Alternatives,Counterparty_9,JPY
946,SEC_00556,Equity,Counterparty_15,INR
947,SEC_00909,Alternatives,Counterparty_37,INR
948,SEC_01686,Alternatives,Counterparty_6,INR
949,SEC_00500,Alternatives,Counterparty_43,EUR
950,SEC_01159,Equity,Counterparty_45,JPY
951,SEC_01922,Equity,Counterparty_76,USD
952,SEC_00830,Alternatives,Counterparty_91,USD
953,SEC_00502,Real Estate,Counterparty_71,USD
954,SEC_00974,Fixed Income,Counterparty_28,EUR
955,SEC_01369,Alternatives,Counterparty_52,EUR
956,SEC_00730,Real Estate,Counterparty_76,JPY
957,SEC_00901,Fixed Income,Counterparty_35,EUR
958,SEC_00660,Alternatives,Counterparty_66,INR
959,SEC_01662,Fixed Income,Counterparty_26,USD
960,SEC_00761,Alternatives,Counterparty_20,INR
961,SEC_00054,Equity,Counterparty_89,EUR
962,SEC_00332,Alternatives,Counterparty_62,USD
963,SEC_00959,Alternatives,Counterparty_85,GBP
964,SEC_01444,Alternatives,Counterparty_1,INR
965,SEC_01759,Alternatives,Counterparty_92,GBP
966,SEC_01745,Real Estate,Counterparty_53,JPY
967,SEC_00656,Commodities,Counterparty_77,INR
968,SEC_00313,Real Estate,Counterparty_30,USD
969,SEC_01856,Real Estate,Counterparty_60,USD
970,SEC_01162,Equity,Counterparty_10,GBP
971,SEC_00355,Alternatives,Counterparty_22,USD
972,SEC_01526,Real Estate,Counterparty_29,INR
973,SEC_00225,Fixed Income,Counterparty_69,EUR
974,SEC_00614,Alternatives,Counterparty_8,EUR
975,SEC_00099,Equity,Counterparty_53,USD
976,SEC_00307,Equity,Counterparty_11,JPY
977,SEC_00795,Fixed Income,Counterparty_26,INR
978,SEC_00391,Equity,Counterparty_19,JPY
979,SEC_01115,Alternatives,Counterparty_19,GBP
980,SEC_01833,Commodities,Counterparty_30,USD
981,SEC_00374,Commodities,Counterparty_36,GBP
982,SEC_00204,Real Estate,Counterparty_42,JPY
983,SEC_01918,Equity,Counterparty_56,INR
984,SEC_01774,Alternatives,Counterparty_9,JPY
985,SEC_00609,Fixed Income,Counterparty_7,EUR
986,SEC_00633,Fixed Income,Counterparty_18,JPY
987,SEC_01933,Alternatives,Counterparty_9,JPY
988,SEC_01141,Alternatives,Counterparty_6,JPY
989,SEC_00066,Fixed Income,Counterparty_70,JPY
990,SEC_00131,Equity,Counterparty_45,INR
991,SEC_00779,Real Estate,Counterparty_22,USD
992,SEC_00901,Real Estate,Counterparty_81,INR
993,SEC_00828,Real Estate,Counterparty_79,GBP
994,SEC_01410,Alternatives,Counterparty_73,EUR
995,SEC_00092,Fixed Income,Counterparty_70,USD
996,SEC_01101,Fixed Income,Counterparty_87,EUR
