HoldingDate,ClientID,FundID,SecurityID,UnitsHeld,MarketValue
2024-02-18,3195,3090,2790,32917,4500455.83
2023-11-06,1066,3847,2916,26805,4500455.83
2023-11-13,512,1746,5377,169,4500455.83
2022-12-20,4652,2000,5965,26523,4500455.83
2024-03-18,1454,6398,3861,19754,4500455.83
2022-01-04,852,655,77,15214,4500455.83
2023-03-08,4265,3000,680,3057,4500455.83
2024-05-14,4751,5035,674,41630,4500455.83
2023-11-16,2449,6119,5415,26164,4500455.83
2022-03-28,4404,1657,3176,5813,4500455.83
2022-12-25,5956,576,587,8946,4500455.83
2022-03-17,3970,865,1103,31419,4500455.83
2024-11-07,391,4261,1111,2123,4500455.83
2024-12-26,1939,2589,1156,14730,4500455.83
2023-10-06,3254,1491,3489,40665,4500455.83
2024-08-13,4684,5159,5785,39064,4500455.83
2023-08-08,5966,1011,1389,4608,4500455.83
2023-07-10,2430,1807,1750,38479,4500455.83
2023-07-27,5,5944,3488,22121,4500455.83
2024-09-13,3738,1536,3841,25548,4500455.83
2022-04-30,202,1822,4312,46947,4500455.83
2024-03-04,6548,2329,5685,46017,4500455.83
2023-08-01,1269,5820,5419,22598,4500455.83
2023-06-14,3340,1583,1401,1790,4500455.83
2024-12-25,1607,3409,2725,25866,4500455.83
2024-06-07,792,1720,2210,39943,4500455.83
2024-09-02,6902,989,1471,41634,4500455.83
2023-08-14,513,3502,3521,47052,4500455.83
2024-04-05,6679,4995,5607,33352,4500455.83
2022-02-19,2418,662,5875,5665,4500455.83
2024-06-12,140,1908,4808,25011,4500455.83
2022-11-23,4676,420,3875,3332,4500455.83
2024-11-13,5098,5494,4812,9915,4500455.83
2023-04-10,5380,3333,2094,4875,4500455.83
2024-10-25,55,3368,280,45203,4500455.83
2023-03-15,6459,5915,3969,43251,4500455.83
2022-05-05,2810,492,4941,3881,4500455.83
2022-06-07,4281,6079,2789,19781,4500455.83
2022-11-20,6845,2638,4815,25314,4500455.83
2023-12-10,4742,5580,2466,41687,4500455.83
2022-10-20,2348,1103,3853,281,4500455.83
2023-05-12,4673,2479,1168,46230,4500455.83
2022-07-31,1231,6120,2758,44499,4500455.83
2023-01-18,4685,3546,5362,8429,4500455.83
2024-02-16,4119,3507,738,33275,4500455.83
2022-08-01,5017,3244,4172,253,4500455.83
2022-11-15,5178,5915,3382,43367,4500455.83
2022-01-26,4274,4405,3750,29204,4500455.83
2022-10-22,6877,3845,2479,4203,4500455.83
2024-12-17,2891,22,3904,3155,4500455.83
2023-09-12,3290,3623,1983,25810,4500455.83
2024-11-20,4786,661,5995,18981,4500455.83
2022-07-30,6454,2677,4120,25312,4500455.83
2023-09-21,3324,5554,2628,11567,4500455.83
2024-12-21,690,2735,2393,46117,4500455.83
2024-12-06,1973,2117,5107,19135,4500455.83
2023-12-12,2465,5410,2793,17346,4500455.83
2024-12-15,375,5277,302,32999,4500455.83
2024-02-24,4755,5221,1539,29101,4500455.83
2024-06-05,52,163,5240,8444,4500455.83
2023-01-28,445,6398,577,48786,4500455.83
2022-07-27,869,1305,3881,9614,4500455.83
2023-10-29,3750,4535,4023,19831,4500455.83
2024-02-21,1112,4164,2665,26001,4500455.83
2024-03-07,4458,5658,4283,9680,4500455.83
2022-05-19,6747,3324,4150,22611,4500455.83
2024-11-03,1941,1126,4750,36473,4500455.83
2023-04-20,3804,2735,2223,49207,4500455.83
2024-10-23,5343,6140,4714,49985,4500455.83
2024-02-21,4577,4228,3828,27865,4500455.83
2024-02-24,2484,1535,221,39651,4500455.83
2023-12-22,1779,5630,3744,46318,4500455.83
2024-05-15,3864,2422,5898,14672,4500455.83
2023-08-22,1447,1922,4573,8921,4500455.83
2022-09-03,2259,5369,1919,26266,4500455.83
2024-03-10,157,5551,1894,45943,4500455.83
2023-02-11,2954,1552,3895,32013,4500455.83
2024-07-25,6545,3918,2547,26249,4500455.83
2023-04-09,1441,936,1555,39504,4500455.83
2022-10-26,1067,1684,4135,10233,4500455.83
2024-12-16,2516,3859,1161,28080,4500455.83
2023-11-05,6533,6197,401,19273,4500455.83
2024-10-13,1639,5724,1883,5819,4500455.83
2022-02-20,2350,3949,2290,18795,4500455.83
2022-05-15,6528,6007,1928,19473,4500455.83
2024-09-26,1409,645,439,12323,4500455.83
2022-05-10,4836,3382,5111,38319,4500455.83
2023-11-06,1188,4274,2381,21283,4500455.83
2022-02-17,4414,2606,937,11376,4500455.83
2023-04-06,3187,1829,3208,38373,4500455.83
2024-12-26,277,1977,1165,4989,4500455.83
2023-03-22,5013,6008,4301,6656,4500455.83
2023-11-26,527,474,2359,34266,4500455.83
2022-08-24,1074,884,1745,2838,4500455.83
2022-12-13,6709,5991,916,5599,4500455.83
2022-06-05,2246,3383,5957,11427,4500455.83
2024-12-25,3484,3640,5904,31292,4500455.83
2022-02-17,6289,1088,1280,20702,4500455.83
2023-02-24,6980,3660,2603,47462,4500455.83
2024-09-28,5497,3539,1532,29506,4500455.83
2023-03-30,6954,2479,5691,16575,4500455.83
2024-10-07,3327,5897,4681,36681,4500455.83
2023-04-07,1518,3748,2723,26205,4500455.83
2022-02-24,4154,1910,3978,21894,4500455.83
2023-01-08,1318,4320,2046,6231,4500455.83
2022-03-03,2240,195,2021,27720,4500455.83
2023-12-11,4782,5730,1141,25720,4500455.83
2023-10-24,6463,4541,2829,17377,4500455.83
2023-05-07,4652,5103,4580,38376,4500455.83
2024-11-14,4107,2773,1753,21898,4500455.83
2023-03-11,6040,6252,1605,28839,4500455.83
2024-04-25,1629,687,5713,39761,4500455.83
2024-01-16,2431,497,1698,37945,4500455.83
2023-03-18,2526,2157,4989,21446,4500455.83
2024-10-05,4110,2570,5035,44049,4500455.83
2022-08-22,1238,674,5847,47565,4500455.83
2024-03-27,5464,4221,5630,45556,4500455.83
2022-08-09,2113,989,1347,24789,4500455.83
2024-08-22,1235,3925,2826,26510,4500455.83
2024-05-05,5984,4393,4256,20654,4500455.83
2024-12-12,3056,4109,1914,34852,4500455.83
2022-09-15,3214,2300,254,27857,4500455.83
2024-02-23,5381,1120,4321,44294,4500455.83
2023-02-25,6983,1017,4423,25418,4500455.83
2022-11-07,5481,3986,653,41845,4500455.83
2024-12-14,2431,2855,1446,16645,4500455.83
2022-08-04,6584,2233,2315,42882,4500455.83
2023-11-25,68,3674,4989,47009,4500455.83
2022-09-09,325,3224,3087,4571,4500455.83
2022-08-31,5213,5110,4872,20381,4500455.83
2022-08-20,4026,2735,2097,17907,4500455.83
2022-01-21,5414,2871,4568,15426,4500455.83
2023-07-21,5424,3472,4162,14142,4500455.83
2024-07-04,1054,5733,3686,15837,4500455.83
2024-09-04,1894,2461,5022,36990,4500455.83
2023-06-19,2675,3084,5036,18771,4500455.83
2024-09-05,406,4485,4022,11253,4500455.83
2022-09-23,5802,3767,5985,9316,4500455.83
2024-10-18,3658,4082,1816,35220,4500455.83
2023-05-13,3224,108,3926,40297,4500455.83
2024-08-01,1393,3146,1959,10304,4500455.83
2024-05-18,5589,435,4701,32036,4500455.83
2022-02-03,1011,972,5666,17420,4500455.83
2023-03-21,2823,4072,4157,16934,4500455.83
2022-12-30,4065,2972,4356,11241,4500455.83
2022-03-05,5752,385,3506,28648,4500455.83
2023-11-11,790,3758,2926,20795,4500455.83
2024-12-03,2390,298,3509,31851,4500455.83
2022-04-21,671,3418,5491,13769,4500455.83
2024-09-01,443,226,5788,34643,4500455.83
2024-07-06,5763,3513,5030,42586,4500455.83
2022-10-25,4326,1329,644,24705,4500455.83
2023-06-03,4185,6482,2704,972,4500455.83
2022-09-01,5418,4701,1962,24839,4500455.83
2024-06-14,4956,970,5868,34544,4500455.83
2022-07-05,2833,6429,740,42993,4500455.83
2023-11-26,456,3510,1904,46694,4500455.83
2024-03-28,1796,1187,79,21100,4500455.83
2023-11-17,5972,937,4105,28366,4500455.83
2022-06-20,2299,3315,5604,8507,4500455.83
2023-09-29,408,6420,5060,17135,4500455.83
2023-03-09,2345,5385,4051,35470,4500455.83
2022-04-12,2161,3531,1826,32025,4500455.83
2024-05-19,6044,3531,5080,3236,4500455.83
2023-12-25,5666,1767,2211,49380,4500455.83
2023-11-10,6472,4588,2204,296,4500455.83
2023-01-25,1637,56,2908,32462,4500455.83
2022-03-20,5744,1350,5259,2861,4500455.83
2022-03-23,2820,3934,3366,27085,4500455.83
2022-08-23,6016,4612,5474,10354,4500455.83
2024-07-07,3740,4101,1423,4074,4500455.83
2022-08-09,1262,6068,1928,32693,4500455.83
2022-08-05,6640,3745,3305,16058,4500455.83
2023-12-25,5542,4294,2025,19381,4500455.83
2022-04-14,4466,464,3992,34737,4500455.83
2023-12-07,2117,5635,4786,6361,4500455.83
2024-03-26,6521,5616,1162,27790,4500455.83
2023-03-09,2212,183,5096,35281,4500455.83
2023-11-13,4651,6136,4113,15454,4500455.83
2023-09-12,1030,2000,5454,43668,4500455.83
2024-05-01,3124,6285,5377,36677,4500455.83
2023-12-02,6264,5151,4107,19887,4500455.83
2022-10-09,3879,3258,2729,26190,4500455.83
2022-02-28,622,4360,4355,19714,4500455.83
2023-05-04,3214,3138,5440,22286,4500455.83
2022-08-03,4465,775,4440,6597,4500455.83
2022-04-13,5933,4147,4708,47825,4500455.83
2023-10-12,6874,4886,4769,40071,4500455.83
2023-04-15,4698,6340,544,13595,4500455.83
2022-10-09,763,2173,4466,6606,4500455.83
2022-11-23,1453,2470,5467,31004,4500455.83
2023-03-21,2034,5901,2223,28892,4500455.83
2023-03-22,5244,6431,4523,31624,4500455.83
2024-01-31,5514,5555,5457,47159,4500455.83
2024-06-13,784,3722,2641,13605,4500455.83
2023-03-04,6414,4180,2162,47808,4500455.83
2023-07-08,3177,5148,5689,48513,4500455.83
2024-08-28,3453,4284,3012,21549,4500455.83
2024-04-23,6938,4912,2635,44079,4500455.83
2023-02-24,5290,1970,460,20153,4500455.83
2024-06-24,4673,1655,4587,35016,4500455.83
2022-12-23,1151,4968,5306,42748,4500455.83
2024-01-19,1510,757,186,10158,4500455.83
2022-12-29,3123,5674,738,27434,4500455.83
2022-06-18,1855,2333,5256,13785,4500455.83
2023-04-24,4597,5293,31,47930,4500455.83
2022-05-11,4311,6431,4861,35454,4500455.83
2023-09-24,1154,6188,1807,23203,4500455.83
2023-07-14,3844,3621,591,714,4500455.83
2022-06-25,602,5053,5056,43877,4500455.83
2024-12-08,62,72,1183,29067,4500455.83
2023-02-27,5678,5952,3975,24422,4500455.83
2023-05-20,108,6124,990,39650,4500455.83
2024-02-02,2638,1239,4352,45167,4500455.83
2024-08-29,6699,2671,4825,21372,4500455.83
2023-07-24,385,6372,4087,5779,4500455.83
2022-05-24,4180,1138,1741,28307,4500455.83
2024-07-13,2067,3027,330,43798,4500455.83
2023-12-06,3395,6262,5651,38742,4500455.83
2023-08-27,5601,1791,4273,4154,4500455.83
2022-10-28,2036,2147,5903,35357,4500455.83
2024-05-15,702,6379,3075,47846,4500455.83
2024-04-27,3150,4431,4754,28977,4500455.83
2024-01-28,1032,3166,4246,24075,4500455.83
2024-05-07,2663,5827,4576,17769,4500455.83
2022-10-05,510,3943,2271,13225,4500455.83
2024-05-05,881,2586,4091,25348,4500455.83
2022-03-06,3512,5807,3561,29990,4500455.83
2024-06-16,3709,2588,405,23794,4500455.83
2024-02-24,6833,4672,4189,3067,4500455.83
2024-01-02,5974,2262,5706,22153,4500455.83
2024-10-09,1903,1650,5276,23982,4500455.83
2024-09-16,2266,6178,5002,36373,4500455.83
2024-03-25,5990,1098,800,47484,4500455.83
2022-09-09,718,880,32,32340,4500455.83
2024-06-28,3351,1662,501,722,4500455.83
2022-06-06,4658,6376,2612,6490,4500455.83
2024-02-09,179,6176,1272,18958,4500455.83
2024-10-31,4677,5568,5048,4570,4500455.83
2023-06-28,3162,1800,4680,8211,4500455.83
2024-01-21,3343,6170,5477,23846,4500455.83
2023-08-08,691,1172,4342,9561,4500455.83
2024-09-30,5964,446,3987,38844,4500455.83
2024-12-06,341,4979,115,1010,4500455.83
2024-02-16,6757,5544,2648,17524,4500455.83
2023-04-20,3017,1769,4380,35119,4500455.83
2022-07-05,3713,2451,3497,20352,4500455.83
2024-01-08,4191,3152,5291,42507,4500455.83
2023-03-06,6865,3558,3269,46050,4500455.83
2022-04-15,1108,2708,585,15150,4500455.83
2024-01-05,1077,4003,3656,16691,4500455.83
2022-08-25,3844,2364,3643,28027,4500455.83
2023-01-10,5529,4256,5048,42854,4500455.83
2023-04-18,2658,3264,2923,28582,4500455.83
2022-05-30,2439,2172,4178,46649,4500455.83
2024-04-05,6847,1449,4520,11052,4500455.83
2023-06-04,6235,3529,5318,4720,4500455.83
2024-06-25,386,3840,2834,21885,4500455.83
2022-08-09,6445,526,1450,34672,4500455.83
2024-09-09,4229,5678,2686,43727,4500455.83
2024-11-09,2756,4831,2050,43511,4500455.83
2023-01-07,195,427,466,7538,4500455.83
2022-06-25,6041,5450,1088,8113,4500455.83
2022-02-15,6961,4041,2168,34039,4500455.83
2022-05-04,5658,2075,313,20165,4500455.83
2022-10-09,6904,1115,5906,42427,4500455.83
2022-01-16,767,6453,361,24475,4500455.83
2023-08-23,2860,709,273,25170,4500455.83
2022-09-08,2920,1311,2282,25247,4500455.83
2024-12-16,6817,722,3217,15631,4500455.83
2022-08-31,6409,3106,763,2741,4500455.83
2024-12-01,675,1718,774,12993,4500455.83
2023-07-20,4616,2124,1889,41503,4500455.83
2024-05-05,909,2216,1933,8205,4500455.83
2023-04-08,6852,6011,3930,47023,4500455.83
2022-02-21,6569,4872,2515,47474,4500455.83
2022-08-28,6533,2673,4838,37337,4500455.83
2024-11-09,4204,4562,2284,30682,4500455.83
2022-05-02,6379,5146,1981,27678,4500455.83
2023-01-24,6988,3931,2650,5143,4500455.83
2022-10-23,6661,6459,1750,27334,4500455.83
2022-03-16,6105,1781,2774,9421,4500455.83
2023-04-27,6797,463,5600,5702,4500455.83
2024-04-04,1559,650,1494,43558,4500455.83
2024-08-25,4138,1996,4870,43522,4500455.83
2022-02-09,2477,6481,5886,20464,4500455.83
2024-08-16,4645,6498,2703,29553,4500455.83
2024-11-29,2111,3467,294,7992,4500455.83
2022-05-29,113,4822,4521,49762,4500455.83
2024-10-08,3896,4474,2232,36548,4500455.83
2023-12-07,1055,3290,786,44084,4500455.83
2022-09-06,1627,393,2211,32259,4500455.83
2022-05-22,5322,6406,482,26759,4500455.83
2024-08-29,4969,4218,301,15392,4500455.83
2023-09-05,4270,5918,2432,20680,4500455.83
2024-03-09,3577,5779,1181,35957,4500455.83
2022-01-29,6519,4495,3563,30980,4500455.83
2023-04-04,6588,6201,325,40389,4500455.83
2024-08-09,1602,6332,5976,13416,4500455.83
2022-04-22,6640,2110,2654,45640,4500455.83
2023-06-14,1364,5507,4268,31115,4500455.83
2024-10-14,4764,5213,1634,31006,4500455.83
2023-01-17,4815,2350,3634,32185,4500455.83
2023-07-27,3768,4278,1258,17333,4500455.83
2024-08-23,3073,3850,5118,18111,4500455.83
2024-04-23,6511,2996,5604,36594,4500455.83
2023-08-09,984,6487,3322,2048,4500455.83
2022-03-07,3485,2151,4117,10956,4500455.83
2022-10-28,3115,5338,4029,1985,4500455.83
2024-07-25,5687,4978,5799,1673,4500455.83
2022-06-07,2138,2921,3960,10622,4500455.83
2024-09-13,1107,1148,2915,32611,4500455.83
2023-04-06,802,5510,1185,35091,4500455.83
2023-02-20,5012,3933,4332,15913,4500455.83
2023-04-13,4417,3671,3864,12727,4500455.83
2024-06-28,2512,6412,4214,2795,4500455.83
2023-08-12,5161,6228,2678,46527,4500455.83
2023-01-17,1528,4433,5113,47485,4500455.83
2024-12-07,6733,1536,551,1750,4500455.83
2022-07-07,2136,5124,1608,32199,4500455.83
2022-10-30,856,2258,838,49887,4500455.83
2022-05-18,4889,5661,640,45035,4500455.83
2023-07-12,3171,1527,276,35758,4500455.83
2022-11-26,4093,5439,2124,12653,4500455.83
2022-12-04,2471,2852,5868,33521,4500455.83
2023-11-21,3665,2349,3861,8464,4500455.83
2024-05-31,4543,485,3030,5285,4500455.83
2023-01-30,4328,782,2700,29457,4500455.83
2024-10-31,2919,385,4034,46500,4500455.83
2022-06-07,1209,2176,3173,9668,4500455.83
2023-11-23,1230,440,4114,9676,4500455.83
2024-11-04,6876,4376,2492,47246,4500455.83
2023-06-24,3945,5182,3346,21717,4500455.83
2022-07-10,6664,6224,3548,38590,4500455.83
2024-12-17,5633,162,2736,18511,4500455.83
2023-11-16,4024,4457,546,11643,4500455.83
2022-09-08,3467,2317,1992,7520,4500455.83
2024-09-08,4730,3209,979,37810,4500455.83
2022-02-15,5307,986,518,48088,4500455.83
2022-11-05,240,345,3958,47635,4500455.83
2023-06-26,2383,3,2876,30455,4500455.83
2023-01-23,2421,5691,2968,14159,4500455.83
2024-10-16,6857,516,221,9140,4500455.83
2024-07-17,3436,2674,732,31302,4500455.83
2023-04-07,4753,3543,453,42471,4500455.83
2023-09-25,4379,840,4241,14763,4500455.83
2024-04-05,83,6310,5883,11532,4500455.83
2022-12-14,4067,3632,1508,37838,4500455.83
2022-07-22,5443,1932,2366,8159,4500455.83
2022-05-27,1578,3373,4897,45920,4500455.83
2023-08-28,182,1612,190,28924,4500455.83
2023-01-11,1139,4992,4454,40599,4500455.83
2023-09-18,3155,5733,259,41605,4500455.83
2022-02-13,2301,5068,1994,44659,4500455.83
2022-08-18,6359,2238,3510,17603,4500455.83
2023-08-08,2367,5946,267,5392,4500455.83
2024-04-14,3208,3258,2135,35806,4500455.83
2022-05-16,5189,5324,3204,24895,4500455.83
2024-03-31,6118,865,5767,6905,4500455.83
2022-01-08,3318,5534,3681,34699,4500455.83
2024-01-24,3257,2687,509,16302,4500455.83
2022-08-12,5725,2174,3817,25926,4500455.83
2023-01-15,5567,3475,2282,28488,4500455.83
2024-08-18,745,1066,5155,44967,4500455.83
2023-05-25,1821,4915,1692,503,4500455.83
2023-07-12,6691,6364,2806,42244,4500455.83
2024-02-14,6039,6255,1321,49611,4500455.83
2024-04-25,1164,1777,1202,12852,4500455.83
2024-12-07,5905,4092,2275,12403,4500455.83
2023-03-23,315,6362,39,38050,4500455.83
2023-12-02,2030,1083,336,49400,4500455.83
2023-09-01,2511,4247,3082,25131,4500455.83
2023-12-17,6995,3116,5703,22700,4500455.83
2022-07-26,215,2153,4359,34111,4500455.83
2022-09-22,6326,4838,1477,42235,4500455.83
2022-03-11,3357,5989,3290,2190,4500455.83
2022-07-14,760,1667,5022,18957,4500455.83
2023-05-15,2792,4171,3595,70,4500455.83
2022-08-24,5496,4072,3783,8955,4500455.83
2024-06-28,3627,2987,1831,30132,4500455.83
2024-01-23,1797,2396,2970,8043,4500455.83
2023-06-10,1507,3158,4025,26557,4500455.83
2024-09-09,2039,5903,695,49504,4500455.83
2024-05-17,1318,5694,996,20228,4500455.83
2024-01-24,6795,3959,2454,23452,4500455.83
2022-03-31,150,5120,3136,16652,4500455.83
2022-05-18,5058,5280,3414,9246,4500455.83
2023-07-05,2957,1216,1858,41538,4500455.83
2023-06-14,1818,2819,4540,11077,4500455.83
2024-12-29,2550,4810,5940,25705,4500455.83
2022-11-21,2666,2882,4840,14012,4500455.83
2023-04-02,112,1238,2622,6697,4500455.83
2022-07-04,895,3524,716,7304,4500455.83
2022-02-16,6565,2432,3521,152,4500455.83
2024-08-14,5811,238,911,41295,4500455.83
2023-01-27,2811,6040,5928,24974,4500455.83
2023-04-03,3617,2301,3079,20054,4500455.83
2024-05-24,3577,3486,5431,28336,4500455.83
2023-05-03,4920,555,4078,2122,4500455.83
2024-09-13,1622,3649,2006,26358,4500455.83
2022-12-09,3133,2131,4001,41419,4500455.83
2022-04-27,4359,4124,797,458,4500455.83
2023-05-12,5404,948,2411,25625,4500455.83
2022-10-30,4850,1429,2885,30100,4500455.83
2023-09-21,6502,3122,654,46136,4500455.83
2024-08-01,3845,2217,1775,35827,4500455.83
2022-02-22,3898,6011,4745,15372,4500455.83
2022-07-28,801,32,5253,28353,4500455.83
2024-05-06,3906,577,3747,22354,4500455.83
2023-10-08,5225,2938,2941,42080,4500455.83
2023-07-26,3303,1090,4181,749,4500455.83
2024-09-15,6085,5948,1646,21040,4500455.83
2023-09-04,1017,5279,5532,13573,4500455.83
2024-03-13,471,4754,2605,35012,4500455.83
2023-01-31,3031,1902,3330,6890,4500455.83
2024-07-29,6309,363,774,36888,4500455.83
2022-09-07,501,1681,75,27692,4500455.83
2022-09-03,6371,4720,2235,24787,4500455.83
2023-01-27,1988,4872,3658,20232,4500455.83
2023-01-27,134,3772,2279,36832,4500455.83
2024-02-21,70,4663,5563,809,4500455.83
2024-07-25,860,1889,2945,36686,4500455.83
2023-03-30,4685,4156,311,8373,4500455.83
2024-05-22,1863,5867,3871,45312,4500455.83
2023-02-10,806,408,2619,9743,4500455.83
2022-08-19,4704,1029,2824,49673,4500455.83
2022-08-20,5951,1241,479,32655,4500455.83
2023-01-10,3446,4339,780,1821,4500455.83
2023-04-11,5093,1100,5535,34046,4500455.83
2022-10-18,3056,5060,5600,44093,4500455.83
2023-01-06,1750,6308,81,27337,4500455.83
2023-01-08,1123,961,2489,6160,4500455.83
2024-01-10,3312,419,4744,12772,4500455.83
2023-04-10,1206,1268,2195,3881,4500455.83
2022-12-29,3480,2532,5429,41307,4500455.83
2022-12-20,2657,6381,5988,20427,4500455.83
2023-05-03,1025,1619,1675,41822,4500455.83
2024-08-01,1876,3608,3692,29158,4500455.83
2022-08-16,5895,4998,441,5126,4500455.83
2022-09-02,1071,2544,4293,3617,4500455.83
2024-03-23,6130,6219,2818,32319,4500455.83
2023-08-31,5163,3965,5758,24727,4500455.83
2023-01-09,4738,436,1675,19797,4500455.83
2022-12-04,6950,706,2194,9776,4500455.83
2022-10-16,754,654,1839,22243,4500455.83
2023-06-11,2336,40,3697,23163,4500455.83
2022-08-24,5445,5871,53,31601,4500455.83
2023-07-01,6312,1788,2437,32532,4500455.83
2022-02-27,297,1642,389,9858,4500455.83
2024-03-02,5740,6222,1576,17459,4500455.83
2022-06-08,5762,6382,467,12299,4500455.83
2024-02-02,5675,2939,1356,26754,4500455.83
2022-02-01,883,2689,4964,23337,4500455.83
2023-11-04,6915,6167,5084,27602,4500455.83
2023-09-08,5710,1793,5091,32097,4500455.83
2023-09-27,3442,1580,5911,22512,4500455.83
2022-08-16,3798,5997,3639,49051,4500455.83
2024-02-04,1735,1199,471,6881,4500455.83
2022-02-16,6031,1564,4321,47039,4500455.83
2022-01-08,5458,2530,1514,27677,4500455.83
2022-12-05,5729,5247,58,11292,4500455.83
2022-08-15,2504,480,1229,47399,4500455.83
2024-02-15,3583,2682,3067,49114,4500455.83
2024-11-15,4703,1623,2269,32835,4500455.83
2023-03-19,3100,1891,2559,32107,4500455.83
2022-12-24,5102,5148,1694,16772,4500455.83
2022-09-19,376,2501,5181,40161,4500455.83
2022-04-08,1734,2000,5970,47057,4500455.83
2023-05-20,6188,3567,3384,14457,4500455.83
2022-11-13,4644,2228,3939,16620,4500455.83
2022-08-31,2992,6064,389,38189,4500455.83
2022-01-16,3944,2577,709,11620,4500455.83
2023-06-10,6071,3776,3791,1055,4500455.83
2023-01-26,1191,3205,2030,38548,4500455.83
2022-10-14,2999,5820,5870,26429,4500455.83
2023-03-19,5572,6329,1586,22827,4500455.83
2023-04-09,186,5829,1096,41507,4500455.83
2023-08-14,6311,4035,2284,23710,4500455.83
2023-02-16,1257,992,2506,40643,4500455.83
2023-05-25,3828,4057,2648,15371,4500455.83
2024-01-19,3769,1442,2584,31447,4500455.83
2022-05-14,1233,562,1097,48934,4500455.83
2024-09-27,755,1153,1686,42359,4500455.83
2024-11-06,1168,6018,4087,2750,4500455.83
2024-04-21,2144,4554,432,37304,4500455.83
2023-01-04,5141,13,972,42261,4500455.83
2023-12-19,77,2454,5764,26104,4500455.83
2023-07-22,4453,647,625,32801,4500455.83
2022-09-01,6289,3295,319,11092,4500455.83
2023-03-23,5236,1696,3069,16884,4500455.83
2023-11-12,1302,706,5476,26134,4500455.83
2022-06-22,6693,5931,4289,17423,4500455.83
2024-08-06,5012,4335,4449,8460,4500455.83
2023-10-09,5501,2213,3419,2252,4500455.83
2024-07-06,1149,5937,334,828,4500455.83
2022-04-19,3373,3652,2308,35587,4500455.83
2024-05-31,907,6447,1059,39736,4500455.83
