NAVDate,FundID,NAV,AUM
2022-01-26,4249,197.3302,41543863.29
2024-12-10,6095,197.3302,41543863.29
2024-03-14,641,197.3302,41543863.29
2024-12-18,241,197.3302,41543863.29
2023-09-08,2360,197.3302,41543863.29
2022-05-21,4736,197.3302,41543863.29
2023-10-18,4367,197.3302,41543863.29
2023-07-19,2808,197.3302,41543863.29
2024-12-23,3024,197.3302,41543863.29
2024-07-10,587,197.3302,41543863.29
2023-11-02,5753,197.3302,41543863.29
2022-01-22,4289,197.3302,41543863.29
2022-12-18,4179,197.3302,41543863.29
2022-06-21,5386,197.3302,41543863.29
2024-01-14,3912,197.3302,41543863.29
2022-05-17,2516,197.3302,41543863.29
2023-03-10,1737,197.3302,41543863.29
2022-06-26,4871,197.3302,41543863.29
2024-06-22,2874,197.3302,41543863.29
2023-08-14,1932,197.3302,41543863.29
2023-08-11,4408,197.3302,41543863.29
2024-06-08,535,197.3302,41543863.29
2022-09-28,5863,197.3302,41543863.29
2023-04-18,3305,197.3302,41543863.29
2022-12-04,2240,197.3302,41543863.29
2024-01-19,1114,197.3302,41543863.29
2023-03-23,1216,197.3302,41543863.29
2024-03-22,4264,197.3302,41543863.29
2022-06-16,1226,197.3302,41543863.29
2023-12-09,606,197.3302,41543863.29
2022-10-01,3435,197.3302,41543863.29
2023-05-24,5605,197.3302,41543863.29
2024-08-01,1408,197.3302,41543863.29
2022-11-25,3306,197.3302,41543863.29
2024-11-19,3617,197.3302,41543863.29
2022-12-02,947,197.3302,41543863.29
2024-11-14,2916,197.3302,41543863.29
2022-12-17,5236,197.3302,41543863.29
2023-04-19,2155,197.3302,41543863.29
2022-10-13,2784,197.3302,41543863.29
2022-08-16,2706,197.3302,41543863.29
2024-07-25,6174,197.3302,41543863.29
2022-12-18,2361,197.3302,41543863.29
2023-09-08,2579,197.3302,41543863.29
2023-06-30,3276,197.3302,41543863.29
2022-01-28,290,197.3302,41543863.29
2023-12-01,4996,197.3302,41543863.29
2024-01-29,2072,197.3302,41543863.29
2023-07-20,6128,197.3302,41543863.29
2024-09-08,2641,197.3302,41543863.29
2022-05-16,5423,197.3302,41543863.29
2024-11-18,2535,197.3302,41543863.29
2024-10-13,4376,197.3302,41543863.29
2024-10-04,528,197.3302,41543863.29
2024-11-21,2131,197.3302,41543863.29
2024-04-05,6042,197.3302,41543863.29
2024-07-10,4430,197.3302,41543863.29
2024-05-07,748,197.3302,41543863.29
2024-01-26,5079,197.3302,41543863.29
2022-07-15,1119,197.3302,41543863.29
2023-03-18,926,197.3302,41543863.29
2022-01-27,1096,197.3302,41543863.29
2024-11-26,2646,197.3302,41543863.29
2022-03-19,3483,197.3302,41543863.29
2022-01-08,2526,197.3302,41543863.29
2022-09-14,1634,197.3302,41543863.29
2023-03-31,2242,197.3302,41543863.29
2023-04-13,589,197.3302,41543863.29
2024-07-16,2688,197.3302,41543863.29
2023-12-24,1226,197.3302,41543863.29
2024-09-27,5977,197.3302,41543863.29
2023-06-19,2657,197.3302,41543863.29
2023-01-11,5161,197.3302,41543863.29
2022-07-26,5275,197.3302,41543863.29
2022-05-08,3444,197.3302,41543863.29
2022-05-01,475,197.3302,41543863.29
2024-09-15,4240,197.3302,41543863.29
2022-10-29,5301,197.3302,41543863.29
2024-11-02,5867,197.3302,41543863.29
2023-07-05,3037,197.3302,41543863.29
2022-12-16,547,197.3302,41543863.29
2023-12-14,942,197.3302,41543863.29
2023-10-04,208,197.3302,41543863.29
2023-08-09,3611,197.3302,41543863.29
2022-09-24,5089,197.3302,41543863.29
2022-07-18,6177,197.3302,41543863.29
2024-07-08,5838,197.3302,41543863.29
2024-01-29,2314,197.3302,41543863.29
2024-10-28,2986,197.3302,41543863.29
2022-08-05,1957,197.3302,41543863.29
2024-08-03,6077,197.3302,41543863.29
2024-08-22,1007,197.3302,41543863.29
2023-06-21,4053,197.3302,41543863.29
2023-05-12,228,197.3302,41543863.29
2023-05-31,4935,197.3302,41543863.29
2022-03-08,6348,197.3302,41543863.29
2023-06-03,5652,197.3302,41543863.29
2022-10-27,2594,197.3302,41543863.29
2022-07-29,607,197.3302,41543863.29
2022-01-17,5510,197.3302,41543863.29
2022-05-16,6381,197.3302,41543863.29
2024-08-10,554,197.3302,41543863.29
2022-12-01,260,197.3302,41543863.29
2024-07-16,1936,197.3302,41543863.29
2022-09-03,2280,197.3302,41543863.29
2024-11-29,1312,197.3302,41543863.29
2023-12-13,707,197.3302,41543863.29
2023-10-23,432,197.3302,41543863.29
2022-11-20,1664,197.3302,41543863.29
2022-09-18,1211,197.3302,41543863.29
2023-01-19,2290,197.3302,41543863.29
2023-05-10,2395,197.3302,41543863.29
2024-10-30,1400,197.3302,41543863.29
2024-11-19,1843,197.3302,41543863.29
2023-07-28,4265,197.3302,41543863.29
2023-03-13,4109,197.3302,41543863.29
2024-10-21,2477,197.3302,41543863.29
2023-09-21,2112,197.3302,41543863.29
2024-08-05,5684,197.3302,41543863.29
2024-02-12,6475,197.3302,41543863.29
2023-12-22,6280,197.3302,41543863.29
2024-10-29,5996,197.3302,41543863.29
2022-11-23,3493,197.3302,41543863.29
2024-02-23,3063,197.3302,41543863.29
2023-03-07,5367,197.3302,41543863.29
2024-11-02,2607,197.3302,41543863.29
2024-06-07,3239,197.3302,41543863.29
2023-09-21,1736,197.3302,41543863.29
2024-02-10,5734,197.3302,41543863.29
2022-06-10,346,197.3302,41543863.29
2022-08-07,2946,197.3302,41543863.29
2023-10-10,5604,197.3302,41543863.29
2022-01-30,2560,197.3302,41543863.29
2022-10-02,5987,197.3302,41543863.29
2023-06-10,4235,197.3302,41543863.29
2023-02-12,1650,197.3302,41543863.29
2024-10-20,5528,197.3302,41543863.29
2022-04-30,3869,197.3302,41543863.29
2023-10-14,821,197.3302,41543863.29
2023-07-12,2007,197.3302,41543863.29
2023-01-08,2048,197.3302,41543863.29
2023-07-23,6168,197.3302,41543863.29
2024-08-03,3662,197.3302,41543863.29
2022-01-19,5201,197.3302,41543863.29
2022-05-21,551,197.3302,41543863.29
2024-09-10,3756,197.3302,41543863.29
2024-03-14,4929,197.3302,41543863.29
2022-01-24,3064,197.3302,41543863.29
2024-05-08,3724,197.3302,41543863.29
2024-01-23,2278,197.3302,41543863.29
2023-09-10,4021,197.3302,41543863.29
2023-04-12,6380,197.3302,41543863.29
2023-05-14,2128,197.3302,41543863.29
2022-02-06,3620,197.3302,41543863.29
2024-11-09,2051,197.3302,41543863.29
2024-02-05,2996,197.3302,41543863.29
2022-02-24,5928,197.3302,41543863.29
2022-02-27,3141,197.3302,41543863.29
2024-01-15,4896,197.3302,41543863.29
2022-09-25,4881,197.3302,41543863.29
2023-02-27,5315,197.3302,41543863.29
2022-02-04,4321,197.3302,41543863.29
2023-03-16,1427,197.3302,41543863.29
2022-09-13,2487,197.3302,41543863.29
2023-03-26,1002,197.3302,41543863.29
2024-01-14,1080,197.3302,41543863.29
2023-03-21,2352,197.3302,41543863.29
2024-01-23,5673,197.3302,41543863.29
2024-12-10,528,197.3302,41543863.29
2022-05-11,6019,197.3302,41543863.29
2023-06-04,4120,197.3302,41543863.29
2023-03-26,5227,197.3302,41543863.29
2024-12-08,3355,197.3302,41543863.29
2023-02-07,3365,197.3302,41543863.29
2024-10-19,2891,197.3302,41543863.29
2022-08-20,6242,197.3302,41543863.29
2023-06-08,2489,197.3302,41543863.29
2022-09-13,3445,197.3302,41543863.29
2022-09-09,3782,197.3302,41543863.29
2022-12-23,4007,197.3302,41543863.29
2024-07-11,5873,197.3302,41543863.29
2022-10-06,2755,197.3302,41543863.29
2024-12-22,1378,197.3302,41543863.29
2023-01-26,4600,197.3302,41543863.29
2024-07-14,2532,197.3302,41543863.29
2023-01-01,2104,197.3302,41543863.29
2024-08-04,5327,197.3302,41543863.29
2022-04-20,6130,197.3302,41543863.29
2022-12-05,417,197.3302,41543863.29
2022-12-07,545,197.3302,41543863.29
2023-10-11,5,197.3302,41543863.29
2022-09-18,2053,197.3302,41543863.29
2023-09-23,2163,197.3302,41543863.29
2022-12-13,4099,197.3302,41543863.29
2022-03-26,5919,197.3302,41543863.29
2022-06-29,5935,197.3302,41543863.29
2023-03-18,4252,197.3302,41543863.29
2023-12-22,6277,197.3302,41543863.29
2022-06-18,3742,197.3302,41543863.29
2023-06-13,5905,197.3302,41543863.29
2024-12-07,1589,197.3302,41543863.29
2024-08-14,5943,197.3302,41543863.29
2024-01-31,72,197.3302,41543863.29
2023-09-24,3744,197.3302,41543863.29
2024-04-11,2615,197.3302,41543863.29
2022-04-12,1551,197.3302,41543863.29
2023-07-26,5199,197.3302,41543863.29
2022-10-26,5150,197.3302,41543863.29
2022-02-22,5864,197.3302,41543863.29
2024-08-11,4032,197.3302,41543863.29
2023-01-28,3365,197.3302,41543863.29
2023-04-16,5409,197.3302,41543863.29
2023-02-09,3737,197.3302,41543863.29
2023-02-23,2513,197.3302,41543863.29
2023-11-05,761,197.3302,41543863.29
2024-02-04,3331,197.3302,41543863.29
2024-05-17,4114,197.3302,41543863.29
2022-12-29,5419,197.3302,41543863.29
2022-08-18,4999,197.3302,41543863.29
2023-09-13,2777,197.3302,41543863.29
2024-02-06,46,197.3302,41543863.29
2024-07-27,975,197.3302,41543863.29
2022-05-11,3786,197.3302,41543863.29
2022-12-05,1946,197.3302,41543863.29
2022-07-21,1941,197.3302,41543863.29
2022-05-09,2620,197.3302,41543863.29
2022-11-24,10,197.3302,41543863.29
2024-09-15,6091,197.3302,41543863.29
2023-11-08,2727,197.3302,41543863.29
2022-04-29,2708,197.3302,41543863.29
2022-05-19,3314,197.3302,41543863.29
2024-03-29,6349,197.3302,41543863.29
2023-05-24,3671,197.3302,41543863.29
2022-09-24,5006,197.3302,41543863.29
2023-05-03,4823,197.3302,41543863.29
2024-05-31,3688,197.3302,41543863.29
2024-11-12,516,197.3302,41543863.29
2023-02-24,4322,197.3302,41543863.29
2022-02-21,1404,197.3302,41543863.29
2022-02-01,3027,197.3302,41543863.29
2024-01-21,410,197.3302,41543863.29
2024-04-20,4254,197.3302,41543863.29
2024-03-30,5010,197.3302,41543863.29
2024-01-03,4626,197.3302,41543863.29
2024-11-25,1210,197.3302,41543863.29
2024-10-18,1355,197.3302,41543863.29
2024-03-31,5698,197.3302,41543863.29
2023-05-31,3091,197.3302,41543863.29
2023-11-14,4117,197.3302,41543863.29
2024-03-31,764,197.3302,41543863.29
2023-08-20,1915,197.3302,41543863.29
2022-07-09,3857,197.3302,41543863.29
2024-08-06,4844,197.3302,41543863.29
2023-01-29,6128,197.3302,41543863.29
2022-07-04,6268,197.3302,41543863.29
2022-03-06,551,197.3302,41543863.29
2024-12-21,4773,197.3302,41543863.29
2024-05-02,5716,197.3302,41543863.29
2022-04-18,4889,197.3302,41543863.29
2022-09-16,4872,197.3302,41543863.29
2024-09-07,4025,197.3302,41543863.29
2022-09-18,886,197.3302,41543863.29
2023-03-02,5993,197.3302,41543863.29
2023-04-09,795,197.3302,41543863.29
2022-11-15,5944,197.3302,41543863.29
2022-08-26,4255,197.3302,41543863.29
2023-10-04,4680,197.3302,41543863.29
2023-08-10,281,197.3302,41543863.29
2024-12-30,2876,197.3302,41543863.29
2023-10-06,4169,197.3302,41543863.29
2022-11-12,2602,197.3302,41543863.29
2022-08-20,2860,197.3302,41543863.29
2023-01-27,1771,197.3302,41543863.29
2022-08-08,3073,197.3302,41543863.29
2024-04-04,5732,197.3302,41543863.29
2024-03-30,6366,197.3302,41543863.29
2022-03-15,1137,197.3302,41543863.29
2024-08-21,2870,197.3302,41543863.29
2024-05-16,6386,197.3302,41543863.29
2023-08-28,3440,197.3302,41543863.29
2022-03-18,4334,197.3302,41543863.29
2023-06-15,1975,197.3302,41543863.29
2023-07-17,3854,197.3302,41543863.29
2023-12-15,4650,197.3302,41543863.29
2022-03-16,5424,197.3302,41543863.29
2023-05-31,4334,197.3302,41543863.29
2023-06-15,3994,197.3302,41543863.29
2022-09-11,5646,197.3302,41543863.29
2023-04-17,5032,197.3302,41543863.29
2024-09-27,2861,197.3302,41543863.29
2022-11-16,2852,197.3302,41543863.29
2022-09-17,3503,197.3302,41543863.29
2024-06-19,6147,197.3302,41543863.29
2022-10-11,3258,197.3302,41543863.29
2022-06-09,5076,197.3302,41543863.29
2024-11-27,5498,197.3302,41543863.29
2024-05-05,6214,197.3302,41543863.29
2024-11-02,2325,197.3302,41543863.29
2022-04-27,3979,197.3302,41543863.29
2022-01-27,603,197.3302,41543863.29
2024-07-17,5086,197.3302,41543863.29
2024-03-20,4494,197.3302,41543863.29
2023-07-15,2386,197.3302,41543863.29
2024-10-17,5702,197.3302,41543863.29
2022-04-19,3372,197.3302,41543863.29
2024-02-25,4009,197.3302,41543863.29
2023-04-26,1121,197.3302,41543863.29
2023-07-26,884,197.3302,41543863.29
2023-12-14,3328,197.3302,41543863.29
2024-10-12,5239,197.3302,41543863.29
2022-01-28,844,197.3302,41543863.29
2022-06-04,1348,197.3302,41543863.29
2024-10-31,178,197.3302,41543863.29
2022-10-15,5558,197.3302,41543863.29
2024-07-13,2923,197.3302,41543863.29
2022-07-19,2763,197.3302,41543863.29
2024-10-26,3300,197.3302,41543863.29
2024-10-23,5455,197.3302,41543863.29
2022-04-29,2615,197.3302,41543863.29
2023-11-15,289,197.3302,41543863.29
2024-02-14,4572,197.3302,41543863.29
2023-05-30,3752,197.3302,41543863.29
2022-04-01,4356,197.3302,41543863.29
2022-02-17,3276,197.3302,41543863.29
2023-11-09,6284,197.3302,41543863.29
2024-03-11,302,197.3302,41543863.29
2023-04-10,3925,197.3302,41543863.29
2022-12-18,6089,197.3302,41543863.29
2022-12-27,5780,197.3302,41543863.29
2022-10-24,630,197.3302,41543863.29
2024-01-30,5333,197.3302,41543863.29
2023-08-20,69,197.3302,41543863.29
2023-08-27,5565,197.3302,41543863.29
2023-03-30,6283,197.3302,41543863.29
2024-05-17,252,197.3302,41543863.29
2024-12-15,1221,197.3302,41543863.29
2024-07-19,1744,197.3302,41543863.29
2024-01-27,6245,197.3302,41543863.29
2023-10-31,2274,197.3302,41543863.29
2023-11-19,2174,197.3302,41543863.29
2024-04-25,3392,197.3302,41543863.29
2022-12-08,150,197.3302,41543863.29
2024-07-03,5135,197.3302,41543863.29
2022-04-29,3424,197.3302,41543863.29
2024-08-28,2529,197.3302,41543863.29
2022-10-13,3683,197.3302,41543863.29
2024-08-22,1092,197.3302,41543863.29
2023-08-14,3024,197.3302,41543863.29
2022-03-09,4554,197.3302,41543863.29
2024-12-23,877,197.3302,41543863.29
2023-11-06,2987,197.3302,41543863.29
2024-01-21,4428,197.3302,41543863.29
2024-04-19,4285,197.3302,41543863.29
2024-07-31,3323,197.3302,41543863.29
2024-02-24,1359,197.3302,41543863.29
2022-07-16,2147,197.3302,41543863.29
2023-12-05,4784,197.3302,41543863.29
2024-09-17,752,197.3302,41543863.29
2024-01-28,473,197.3302,41543863.29
2022-07-06,2757,197.3302,41543863.29
2023-08-25,4725,197.3302,41543863.29
2024-02-14,5562,197.3302,41543863.29
2022-01-25,4981,197.3302,41543863.29
2022-08-20,2473,197.3302,41543863.29
2024-11-15,206,197.3302,41543863.29
2022-05-05,5919,197.3302,41543863.29
2022-04-26,3790,197.3302,41543863.29
2022-04-30,1578,197.3302,41543863.29
2023-03-01,5646,197.3302,41543863.29
2023-02-12,5438,197.3302,41543863.29
2024-05-01,4294,197.3302,41543863.29
2023-12-19,4155,197.3302,41543863.29
2023-08-24,4057,197.3302,41543863.29
2023-01-12,5420,197.3302,41543863.29
2024-05-14,5340,197.3302,41543863.29
2024-08-06,1969,197.3302,41543863.29
2022-08-28,4996,197.3302,41543863.29
2023-11-04,1223,197.3302,41543863.29
2023-10-23,5994,197.3302,41543863.29
2022-12-17,249,197.3302,41543863.29
2023-11-04,4870,197.3302,41543863.29
2023-05-05,5226,197.3302,41543863.29
2023-08-12,3512,197.3302,41543863.29
2023-06-19,5605,197.3302,41543863.29
2024-02-17,3386,197.3302,41543863.29
2023-07-04,6123,197.3302,41543863.29
2023-08-29,5873,197.3302,41543863.29
2023-01-01,4573,197.3302,41543863.29
2022-09-13,4736,197.3302,41543863.29
2023-02-09,3164,197.3302,41543863.29
2023-10-02,83,197.3302,41543863.29
2024-08-03,6222,197.3302,41543863.29
2024-10-27,4206,197.3302,41543863.29
2024-08-26,3071,197.3302,41543863.29
2022-05-14,5133,197.3302,41543863.29
2022-09-17,3101,197.3302,41543863.29
2023-11-02,1321,197.3302,41543863.29
2022-08-06,4610,197.3302,41543863.29
2022-07-20,6210,197.3302,41543863.29
2024-04-12,1153,197.3302,41543863.29
2023-07-25,4316,197.3302,41543863.29
2024-10-15,5602,197.3302,41543863.29
2023-04-01,1048,197.3302,41543863.29
2024-06-30,6321,197.3302,41543863.29
2024-08-26,1136,197.3302,41543863.29
2023-07-26,2397,197.3302,41543863.29
2024-04-25,6108,197.3302,41543863.29
2023-12-14,1506,197.3302,41543863.29
2023-08-31,630,197.3302,41543863.29
2023-06-24,5601,197.3302,41543863.29
2023-11-23,2598,197.3302,41543863.29
2024-02-24,1989,197.3302,41543863.29
2022-01-10,734,197.3302,41543863.29
2023-05-13,1155,197.3302,41543863.29
2022-06-20,2205,197.3302,41543863.29
2024-12-15,5407,197.3302,41543863.29
2024-12-28,4702,197.3302,41543863.29
2023-01-13,861,197.3302,41543863.29
2023-10-27,5023,197.3302,41543863.29
2023-07-29,2904,197.3302,41543863.29
2023-06-04,4085,197.3302,41543863.29
2023-04-26,1175,197.3302,41543863.29
2023-10-09,4272,197.3302,41543863.29
2022-11-17,5286,197.3302,41543863.29
2022-04-11,634,197.3302,41543863.29
2023-03-09,1717,197.3302,41543863.29
2024-01-18,3761,197.3302,41543863.29
2022-05-11,1905,197.3302,41543863.29
2024-05-09,4770,197.3302,41543863.29
2022-08-14,1624,197.3302,41543863.29
2023-09-22,153,197.3302,41543863.29
2024-06-19,2302,197.3302,41543863.29
2024-10-05,3654,197.3302,41543863.29
2022-05-03,681,197.3302,41543863.29
2023-11-03,1534,197.3302,41543863.29
2023-11-28,3002,197.3302,41543863.29
2024-11-13,3168,197.3302,41543863.29
2022-03-02,2412,197.3302,41543863.29
2023-04-27,205,197.3302,41543863.29
2023-02-22,3466,197.3302,41543863.29
2024-09-19,4868,197.3302,41543863.29
2023-02-19,920,197.3302,41543863.29
2022-09-02,3814,197.3302,41543863.29
2022-10-12,4325,197.3302,41543863.29
2023-10-17,3671,197.3302,41543863.29
2022-02-20,3531,197.3302,41543863.29
2022-04-08,2568,197.3302,41543863.29
2024-06-18,4230,197.3302,41543863.29
2024-02-03,6309,197.3302,41543863.29
2023-03-05,5119,197.3302,41543863.29
2023-01-18,4193,197.3302,41543863.29
2024-06-11,1847,197.3302,41543863.29
2023-04-28,384,197.3302,41543863.29
2022-01-18,3530,197.3302,41543863.29
2024-05-16,435,197.3302,41543863.29
2024-10-21,6225,197.3302,41543863.29
2023-07-14,3028,197.3302,41543863.29
2022-02-27,5626,197.3302,41543863.29
2022-10-22,1052,197.3302,41543863.29
2023-05-27,2520,197.3302,41543863.29
2022-05-19,4902,197.3302,41543863.29
2024-04-16,1481,197.3302,41543863.29
2022-10-18,4918,197.3302,41543863.29
2024-11-16,3550,197.3302,41543863.29
2022-11-18,1333,197.3302,41543863.29
2024-04-01,676,197.3302,41543863.29
2024-02-18,4798,197.3302,41543863.29
2022-08-29,1780,197.3302,41543863.29
2022-12-08,5776,197.3302,41543863.29
2022-05-07,6206,197.3302,41543863.29
2023-08-18,5666,197.3302,41543863.29
2023-09-09,5895,197.3302,41543863.29
2024-09-23,3803,197.3302,41543863.29
2024-08-04,3059,197.3302,41543863.29
2023-10-09,4487,197.3302,41543863.29
2022-02-09,1457,197.3302,41543863.29
2023-02-28,4448,197.3302,41543863.29
2024-01-28,1875,197.3302,41543863.29
2024-03-31,1050,197.3302,41543863.29
2022-04-19,4736,197.3302,41543863.29
2022-05-28,4715,197.3302,41543863.29
2024-07-28,6302,197.3302,41543863.29
2024-03-04,171,197.3302,41543863.29
2024-12-31,5558,197.3302,41543863.29
2022-09-04,1091,197.3302,41543863.29
2024-07-29,1172,197.3302,41543863.29
2022-02-01,2587,197.3302,41543863.29
2022-07-03,6061,197.3302,41543863.29
2023-10-12,1716,197.3302,41543863.29
2024-05-16,1293,197.3302,41543863.29
2023-05-05,2367,197.3302,41543863.29
2024-09-11,161,197.3302,41543863.29
2024-01-03,575,197.3302,41543863.29
2024-08-31,171,197.3302,41543863.29
2023-07-13,3224,197.3302,41543863.29
2023-11-07,453,197.3302,41543863.29
2023-03-09,6272,197.3302,41543863.29
2024-01-28,4843,197.3302,41543863.29
2023-12-25,1151,197.3302,41543863.29
2022-06-15,5856,197.3302,41543863.29
2022-03-01,4414,197.3302,41543863.29
2024-12-30,3299,197.3302,41543863.29
2023-11-12,4596,197.3302,41543863.29
2023-08-15,2547,197.3302,41543863.29
2024-04-12,5715,197.3302,41543863.29
2024-07-15,445,197.3302,41543863.29
2022-06-21,1985,197.3302,41543863.29
2023-06-15,1679,197.3302,41543863.29
2023-11-02,1924,197.3302,41543863.29
2023-04-29,6361,197.3302,41543863.29
2023-04-20,3118,197.3302,41543863.29
2023-05-18,3300,197.3302,41543863.29
2023-09-04,904,197.3302,41543863.29
2024-05-24,6189,197.3302,41543863.29
2023-02-12,2161,197.3302,41543863.29
2023-06-26,3098,197.3302,41543863.29
2023-11-27,4964,197.3302,41543863.29
2022-12-20,18,197.3302,41543863.29
2024-04-18,4124,197.3302,41543863.29
2023-02-23,4833,197.3302,41543863.29
2022-04-13,4836,197.3302,41543863.29
2024-07-15,6341,197.3302,41543863.29
2023-09-25,2806,197.3302,41543863.29
2022-07-04,4452,197.3302,41543863.29
2024-05-07,947,197.3302,41543863.29
2024-10-09,4636,197.3302,41543863.29
2023-06-12,849,197.3302,41543863.29
2024-11-29,3662,197.3302,41543863.29
2023-12-07,6329,197.3302,41543863.29
2022-04-11,4224,197.3302,41543863.29
2024-11-28,4917,197.3302,41543863.29
2024-02-15,1987,197.3302,41543863.29
2022-05-08,6419,197.3302,41543863.29
2023-08-10,4919,197.3302,41543863.29
2022-10-09,511,197.3302,41543863.29
2024-04-30,3568,197.3302,41543863.29
2024-05-15,3879,197.3302,41543863.29
2022-07-22,1680,197.3302,41543863.29
2024-08-19,5760,197.3302,41543863.29
2022-05-15,3571,197.3302,41543863.29
2024-06-25,4056,197.3302,41543863.29
2023-05-12,6184,197.3302,41543863.29
2024-09-14,3693,197.3302,41543863.29
2022-03-05,6235,197.3302,41543863.29
2024-06-20,5502,197.3302,41543863.29
2022-12-23,4105,197.3302,41543863.29
2024-05-24,1069,197.3302,41543863.29
2023-03-13,759,197.3302,41543863.29
2024-11-21,506,197.3302,41543863.29
2022-08-25,5124,197.3302,41543863.29
2022-10-18,1726,197.3302,41543863.29
2024-03-05,869,197.3302,41543863.29
