FundID,FundName,AssetClass,FundCurrency,InceptionDate
576,Fund_35,Alternatives,EUR,2023-06-24
577,Fund_50,Alternatives,GBP,2023-01-15
578,Fund_47,Real Estate,USD,2024-03-09
579,Fund_15,Alternatives,EUR,2024-07-31
580,Fund_48,Fixed Income,INR,2023-11-26
581,Fund_28,Commodities,EUR,2022-05-15
582,Fund_20,Commodities,JPY,2022-12-27
583,Fund_33,Commodities,USD,2023-07-23
584,Fund_33,Real Estate,JPY,2022-07-05
585,Fund_36,Real Estate,GBP,2023-04-23
586,Fund_13,Commodities,INR,2024-06-06
587,Fund_4,Equity,USD,2022-01-01
588,Fund_23,Commodities,INR,2024-04-29
589,Fund_8,Alternatives,USD,2024-08-25
590,Fund_13,Commodities,JPY,2023-06-25
591,Fund_24,Commodities,GBP,2024-09-18
592,Fund_40,Equity,EUR,2023-12-03
593,Fund_46,Real Estate,INR,2022-09-27
594,Fund_30,Real Estate,USD,2024-06-16
595,Fund_30,Alternatives,USD,2023-02-23
596,Fund_25,Commodities,INR,2022-07-14
597,Fund_33,Fixed Income,EUR,2022-09-12
598,Fund_9,Alternatives,GBP,2022-03-20
599,Fund_26,Real Estate,USD,2024-02-25
600,Fund_24,Equity,USD,2024-03-24
601,Fund_33,Real Estate,INR,2023-03-23
602,Fund_39,Real Estate,INR,2022-05-03
603,Fund_25,Equity,USD,2023-11-07
604,Fund_45,Commodities,USD,2022-12-25
605,Fund_15,Commodities,USD,2022-08-27
606,Fund_41,Real Estate,JPY,2024-03-15
607,Fund_48,Alternatives,USD,2023-11-14
608,Fund_49,Fixed Income,GBP,2023-10-31
609,Fund_41,Alternatives,GBP,2022-07-23
610,Fund_6,Alternatives,EUR,2022-05-23
611,Fund_20,Real Estate,INR,2022-07-06
612,Fund_44,Real Estate,EUR,2022-05-02
613,Fund_16,Fixed Income,USD,2022-10-11
614,Fund_21,Fixed Income,INR,2024-08-06
615,Fund_15,Fixed Income,USD,2023-06-11
616,Fund_39,Real Estate,INR,2023-01-19
617,Fund_42,Real Estate,JPY,2024-06-16
618,Fund_4,Alternatives,JPY,2022-07-06
619,Fund_24,Real Estate,JPY,2024-10-28
620,Fund_3,Commodities,EUR,2023-09-16
621,Fund_50,Commodities,INR,2023-06-29
622,Fund_1,Fixed Income,EUR,2024-07-02
623,Fund_30,Real Estate,INR,2022-03-31
624,Fund_13,Commodities,USD,2023-05-11
625,Fund_18,Alternatives,JPY,2024-08-17
626,Fund_40,Equity,JPY,2022-04-26
627,Fund_11,Alternatives,INR,2023-11-16
628,Fund_42,Equity,EUR,2024-11-09
629,Fund_29,Alternatives,EUR,2022-05-12
630,Fund_4,Commodities,GBP,2022-08-11
631,Fund_25,Real Estate,JPY,2023-03-12
632,Fund_36,Equity,JPY,2024-11-28
633,Fund_36,Real Estate,EUR,2022-11-23
634,Fund_44,Real Estate,JPY,2022-04-16
635,Fund_40,Commodities,EUR,2023-10-14
636,Fund_28,Fixed Income,GBP,2023-07-21
637,Fund_45,Fixed Income,INR,2023-09-22
638,Fund_8,Equity,INR,2023-11-19
639,Fund_21,Commodities,GBP,2023-04-15
640,Fund_35,Real Estate,JPY,2023-12-26
641,Fund_44,Alternatives,USD,2022-09-22
642,Fund_18,Alternatives,JPY,2024-04-16
643,Fund_47,Equity,EUR,2024-04-30
644,Fund_25,Equity,USD,2024-02-24
645,Fund_46,Equity,GBP,2023-06-18
646,Fund_41,Commodities,INR,2023-01-04
647,Fund_5,Alternatives,INR,2023-11-30
648,Fund_47,Commodities,JPY,2024-08-03
649,Fund_8,Commodities,INR,2022-06-03
650,Fund_23,Real Estate,JPY,2023-09-12
651,Fund_3,Commodities,EUR,2022-11-12
652,Fund_44,Commodities,EUR,2024-03-21
653,Fund_37,Real Estate,GBP,2022-05-31
654,Fund_31,Fixed Income,EUR,2022-06-24
655,Fund_29,Real Estate,JPY,2024-12-14
656,Fund_41,Equity,INR,2024-02-18
657,Fund_20,Fixed Income,EUR,2022-06-03
658,Fund_3,Alternatives,EUR,2023-05-16
659,Fund_23,Commodities,JPY,2023-05-21
660,Fund_40,Fixed Income,EUR,2022-05-29
661,Fund_21,Alternatives,INR,2022-01-08
662,Fund_13,Real Estate,INR,2023-08-16
663,Fund_8,Real Estate,INR,2023-08-14
664,Fund_5,Equity,INR,2023-04-14
665,Fund_25,Equity,USD,2022-11-17
666,Fund_39,Fixed Income,INR,2023-07-26
667,Fund_37,Commodities,USD,2023-03-27
668,Fund_41,Real Estate,INR,2022-05-08
669,Fund_5,Fixed Income,INR,2024-05-02
670,Fund_8,Fixed Income,JPY,2022-03-28
671,Fund_44,Fixed Income,INR,2023-06-18
672,Fund_4,Equity,EUR,2022-07-09
673,Fund_41,Real Estate,INR,2024-04-03
674,Fund_22,Equity,GBP,2023-01-14
675,Fund_14,Equity,JPY,2023-04-01
676,Fund_19,Fixed Income,JPY,2024-10-28
677,Fund_13,Alternatives,INR,2022-11-14
678,Fund_35,Alternatives,GBP,2022-11-30
679,Fund_4,Alternatives,INR,2022-08-18
680,Fund_33,Fixed Income,EUR,2023-10-26
681,Fund_22,Commodities,JPY,2023-05-23
682,Fund_1,Real Estate,JPY,2024-02-29
683,Fund_11,Fixed Income,GBP,2024-07-12
684,Fund_16,Fixed Income,USD,2024-08-26
685,Fund_4,Equity,GBP,2024-01-30
686,Fund_29,Alternatives,EUR,2023-03-22
687,Fund_39,Fixed Income,GBP,2022-11-21
688,Fund_44,Commodities,USD,2024-05-26
689,Fund_38,Real Estate,EUR,2022-06-16
690,Fund_24,Commodities,EUR,2023-08-04
691,Fund_9,Fixed Income,USD,2024-04-18
692,Fund_8,Fixed Income,INR,2024-03-16
693,Fund_14,Equity,GBP,2024-02-11
694,Fund_15,Commodities,EUR,2024-07-16
695,Fund_22,Equity,GBP,2024-05-10
696,Fund_37,Commodities,USD,2024-08-13
697,Fund_15,Alternatives,JPY,2022-02-28
698,Fund_6,Alternatives,USD,2023-08-29
699,Fund_1,Commodities,GBP,2022-01-05
700,Fund_20,Equity,EUR,2022-03-24
701,Fund_41,Alternatives,GBP,2024-04-19
702,Fund_36,Fixed Income,JPY,2023-07-03
703,Fund_2,Real Estate,EUR,2024-11-16
704,Fund_6,Equity,JPY,2023-06-09
705,Fund_2,Commodities,INR,2024-09-28
706,Fund_3,Real Estate,USD,2023-02-18
707,Fund_7,Real Estate,INR,2023-12-16
708,Fund_20,Fixed Income,GBP,2022-06-29
709,Fund_49,Equity,INR,2024-02-22
710,Fund_41,Real Estate,USD,2024-06-19
711,Fund_41,Equity,EUR,2023-06-11
712,Fund_5,Fixed Income,JPY,2022-01-01
713,Fund_25,Commodities,EUR,2022-09-28
714,Fund_38,Real Estate,INR,2023-04-29
715,Fund_18,Real Estate,GBP,2024-08-13
716,Fund_1,Real Estate,INR,2024-12-07
717,Fund_25,Equity,USD,2023-11-25
718,Fund_17,Real Estate,USD,2024-04-19
719,Fund_46,Equity,GBP,2023-01-08
720,Fund_15,Alternatives,EUR,2023-06-23
721,Fund_5,Alternatives,USD,2023-11-01
722,Fund_17,Equity,USD,2023-07-26
723,Fund_21,Alternatives,GBP,2022-03-07
724,Fund_23,Fixed Income,EUR,2022-02-21
725,Fund_43,Fixed Income,INR,2023-04-15
726,Fund_10,Alternatives,JPY,2022-08-31
727,Fund_17,Commodities,GBP,2022-12-03
728,Fund_1,Equity,EUR,2024-01-26
729,Fund_37,Alternatives,JPY,2023-07-08
730,Fund_48,Equity,GBP,2024-12-04
731,Fund_7,Alternatives,INR,2022-02-21
732,Fund_12,Fixed Income,INR,2023-02-17
733,Fund_40,Commodities,EUR,2023-07-23
734,Fund_50,Equity,EUR,2022-01-08
735,Fund_1,Commodities,INR,2024-08-03
736,Fund_20,Fixed Income,INR,2022-09-04
737,Fund_44,Real Estate,GBP,2024-04-13
738,Fund_31,Real Estate,EUR,2023-02-16
739,Fund_4,Equity,JPY,2024-08-09
740,Fund_26,Fixed Income,INR,2024-04-22
741,Fund_12,Equity,JPY,2022-08-23
742,Fund_22,Equity,EUR,2023-10-04
743,Fund_1,Equity,EUR,2023-08-11
744,Fund_1,Commodities,USD,2022-08-21
745,Fund_3,Alternatives,INR,2024-01-12
746,Fund_12,Fixed Income,EUR,2024-09-23
747,Fund_21,Commodities,EUR,2022-11-06
748,Fund_13,Alternatives,INR,2024-08-01
749,Fund_13,Equity,USD,2024-06-26
750,Fund_41,Real Estate,USD,2023-12-02
751,Fund_18,Commodities,USD,2023-04-23
752,Fund_33,Fixed Income,USD,2022-12-02
753,Fund_6,Fixed Income,GBP,2022-02-21
754,Fund_25,Alternatives,INR,2023-06-30
755,Fund_23,Commodities,INR,2022-10-28
756,Fund_24,Equity,INR,2023-10-03
757,Fund_37,Alternatives,USD,2022-12-22
758,Fund_26,Fixed Income,USD,2024-03-30
759,Fund_4,Commodities,EUR,2024-04-14
760,Fund_38,Real Estate,GBP,2023-08-11
761,Fund_35,Equity,INR,2024-05-26
762,Fund_49,Fixed Income,GBP,2024-01-01
763,Fund_11,Commodities,INR,2024-01-07
764,Fund_36,Real Estate,USD,2024-04-03
765,Fund_25,Fixed Income,USD,2022-06-05
766,Fund_20,Real Estate,INR,2024-02-10
767,Fund_1,Fixed Income,JPY,2024-07-22
768,Fund_30,Alternatives,USD,2023-07-30
769,Fund_4,Alternatives,EUR,2024-11-25
770,Fund_23,Alternatives,USD,2022-09-05
771,Fund_35,Commodities,EUR,2024-12-03
772,Fund_42,Alternatives,GBP,2023-03-29
773,Fund_22,Commodities,USD,2023-11-24
774,Fund_31,Equity,USD,2024-06-27
775,Fund_1,Alternatives,GBP,2024-07-28
776,Fund_4,Commodities,EUR,2024-12-29
777,Fund_19,Fixed Income,JPY,2024-08-04
778,Fund_30,Commodities,EUR,2023-03-30
779,Fund_1,Commodities,INR,2022-09-24
780,Fund_48,Fixed Income,INR,2024-01-01
781,Fund_19,Commodities,INR,2023-01-01
782,Fund_21,Fixed Income,GBP,2022-03-02
783,Fund_22,Real Estate,EUR,2022-06-17
784,Fund_50,Alternatives,USD,2022-05-12
785,Fund_2,Equity,INR,2022-06-04
786,Fund_6,Commodities,EUR,2024-02-23
787,Fund_21,Fixed Income,USD,2023-12-23
788,Fund_33,Alternatives,EUR,2022-01-07
789,Fund_19,Commodities,GBP,2023-06-07
790,Fund_27,Alternatives,INR,2022-09-08
791,Fund_37,Real Estate,JPY,2023-11-23
792,Fund_29,Commodities,INR,2022-04-30
793,Fund_28,Fixed Income,INR,2022-02-17
794,Fund_34,Real Estate,GBP,2024-12-28
795,Fund_1,Commodities,USD,2024-01-12
796,Fund_48,Alternatives,INR,2022-08-12
797,Fund_25,Real Estate,USD,2023-04-02
798,Fund_21,Fixed Income,USD,2023-12-20
799,Fund_34,Commodities,GBP,2024-05-02
800,Fund_26,Alternatives,INR,2024-08-06
801,Fund_36,Alternatives,GBP,2022-01-28
802,Fund_35,Real Estate,GBP,2024-05-26
803,Fund_23,Commodities,JPY,2024-06-19
804,Fund_17,Alternatives,GBP,2024-04-28
805,Fund_47,Real Estate,JPY,2022-04-11
806,Fund_42,Equity,USD,2022-02-27
807,Fund_12,Alternatives,USD,2024-11-13
808,Fund_44,Real Estate,EUR,2023-02-19
809,Fund_20,Equity,EUR,2022-12-29
810,Fund_39,Real Estate,USD,2023-02-25
811,Fund_27,Alternatives,INR,2022-01-21
812,Fund_42,Equity,EUR,2023-09-28
813,Fund_37,Real Estate,GBP,2023-04-09
814,Fund_20,Commodities,EUR,2022-04-07
815,Fund_11,Equity,USD,2022-01-24
816,Fund_28,Real Estate,INR,2023-01-15
817,Fund_2,Commodities,USD,2023-01-31
818,Fund_24,Equity,INR,2022-02-23
819,Fund_16,Real Estate,EUR,2024-10-10
820,Fund_12,Alternatives,GBP,2023-02-26
821,Fund_16,Equity,GBP,2022-05-11
822,Fund_36,Equity,USD,2023-02-24
823,Fund_2,Commodities,INR,2024-02-15
824,Fund_25,Real Estate,EUR,2024-02-14
825,Fund_29,Alternatives,INR,2024-12-27
826,Fund_28,Commodities,INR,2024-05-24
827,Fund_10,Equity,INR,2022-06-24
828,Fund_45,Commodities,EUR,2023-04-09
829,Fund_23,Commodities,INR,2023-01-25
830,Fund_32,Commodities,GBP,2024-01-18
831,Fund_31,Equity,USD,2022-05-16
832,Fund_19,Fixed Income,JPY,2023-02-13
833,Fund_15,Commodities,INR,2022-08-12
834,Fund_33,Fixed Income,GBP,2023-08-24
835,Fund_17,Alternatives,GBP,2024-08-27
836,Fund_36,Alternatives,USD,2023-09-11
837,Fund_20,Alternatives,USD,2024-05-27
838,Fund_9,Real Estate,JPY,2022-01-09
839,Fund_38,Equity,JPY,2023-08-17
840,Fund_3,Fixed Income,JPY,2023-08-29
841,Fund_2,Real Estate,EUR,2022-04-26
842,Fund_18,Fixed Income,EUR,2022-09-02
843,Fund_23,Equity,GBP,2023-03-27
844,Fund_19,Commodities,USD,2024-11-14
845,Fund_7,Real Estate,INR,2022-08-21
846,Fund_35,Equity,USD,2023-11-16
847,Fund_50,Real Estate,EUR,2022-07-03
848,Fund_20,Alternatives,GBP,2022-09-08
849,Fund_20,Real Estate,INR,2022-10-18
850,Fund_19,Commodities,JPY,2024-08-06
851,Fund_41,Commodities,JPY,2024-03-08
852,Fund_16,Fixed Income,EUR,2023-09-16
853,Fund_38,Real Estate,GBP,2022-11-01
854,Fund_21,Alternatives,USD,2022-12-16
855,Fund_29,Commodities,EUR,2023-04-24
856,Fund_44,Fixed Income,USD,2024-10-12
857,Fund_38,Alternatives,INR,2022-05-10
858,Fund_45,Alternatives,USD,2022-07-06
859,Fund_24,Alternatives,INR,2023-11-01
860,Fund_37,Equity,GBP,2022-08-23
861,Fund_29,Commodities,EUR,2022-10-05
862,Fund_31,Equity,USD,2024-02-26
863,Fund_45,Equity,GBP,2024-04-14
864,Fund_39,Commodities,GBP,2022-10-01
865,Fund_12,Real Estate,USD,2022-12-31
866,Fund_30,Fixed Income,JPY,2023-04-13
867,Fund_4,Commodities,JPY,2023-10-13
868,Fund_30,Fixed Income,INR,2024-04-05
869,Fund_5,Real Estate,GBP,2024-05-10
870,Fund_16,Commodities,EUR,2022-07-03
871,Fund_27,Alternatives,EUR,2024-07-06
872,Fund_4,Commodities,GBP,2022-09-29
873,Fund_8,Real Estate,JPY,2022-07-15
874,Fund_48,Equity,GBP,2024-02-21
875,Fund_8,Commodities,INR,2024-06-23
876,Fund_17,Alternatives,GBP,2022-11-27
877,Fund_46,Commodities,USD,2023-09-12
878,Fund_44,Equity,JPY,2023-05-14
879,Fund_3,Commodities,USD,2022-03-22
880,Fund_27,Alternatives,USD,2024-05-10
881,Fund_34,Real Estate,GBP,2024-10-14
882,Fund_45,Alternatives,GBP,2024-11-06
883,Fund_21,Real Estate,EUR,2022-05-06
884,Fund_43,Alternatives,USD,2022-05-10
885,Fund_24,Fixed Income,GBP,2022-08-02
886,Fund_44,Commodities,EUR,2024-08-27
887,Fund_50,Commodities,USD,2024-12-16
888,Fund_41,Equity,EUR,2023-08-21
889,Fund_29,Fixed Income,JPY,2023-09-07
890,Fund_39,Equity,INR,2023-02-27
891,Fund_6,Commodities,USD,2022-11-30
892,Fund_14,Equity,GBP,2023-11-19
893,Fund_50,Real Estate,JPY,2022-09-21
894,Fund_14,Fixed Income,EUR,2022-05-27
895,Fund_37,Alternatives,INR,2022-01-12
896,Fund_24,Real Estate,USD,2022-02-24
897,Fund_13,Alternatives,INR,2022-08-18
898,Fund_1,Equity,JPY,2024-05-10
899,Fund_12,Commodities,INR,2022-06-11
900,Fund_42,Real Estate,USD,2024-03-13
901,Fund_24,Fixed Income,JPY,2022-06-28
902,Fund_37,Alternatives,EUR,2024-06-23
903,Fund_20,Real Estate,USD,2023-07-06
904,Fund_6,Commodities,INR,2023-12-27
905,Fund_12,Fixed Income,USD,2022-10-20
906,Fund_21,Fixed Income,JPY,2023-03-12
907,Fund_3,Alternatives,INR,2023-01-31
908,Fund_27,Real Estate,EUR,2022-06-15
909,Fund_46,Real Estate,GBP,2024-09-20
910,Fund_36,Fixed Income,EUR,2024-02-23
911,Fund_17,Equity,USD,2024-08-14
912,Fund_49,Fixed Income,GBP,2023-02-05
913,Fund_46,Commodities,JPY,2022-04-25
914,Fund_15,Real Estate,INR,2022-12-17
915,Fund_39,Alternatives,INR,2024-03-28
916,Fund_4,Real Estate,JPY,2024-05-25
917,Fund_17,Fixed Income,USD,2023-09-06
918,Fund_38,Commodities,EUR,2022-05-11
919,Fund_11,Equity,GBP,2022-09-21
920,Fund_12,Real Estate,JPY,2024-04-13
921,Fund_47,Fixed Income,USD,2022-06-30
922,Fund_32,Fixed Income,USD,2022-12-15
923,Fund_27,Fixed Income,GBP,2023-04-16
924,Fund_44,Commodities,JPY,2022-06-10
925,Fund_43,Fixed Income,EUR,2022-04-24
926,Fund_27,Fixed Income,EUR,2022-01-18
927,Fund_49,Fixed Income,JPY,2022-05-23
928,Fund_40,Real Estate,INR,2023-10-17
929,Fund_44,Fixed Income,EUR,2024-08-21
930,Fund_29,Commodities,INR,2023-03-29
931,Fund_9,Real Estate,JPY,2023-03-27
932,Fund_43,Fixed Income,USD,2022-03-03
933,Fund_3,Equity,JPY,2023-08-19
934,Fund_39,Commodities,USD,2024-07-28
935,Fund_29,Equity,JPY,2022-12-30
936,Fund_21,Commodities,INR,2024-12-26
937,Fund_35,Equity,INR,2022-02-16
938,Fund_48,Fixed Income,JPY,2024-08-26
939,Fund_10,Equity,USD,2024-04-01
940,Fund_23,Equity,JPY,2023-10-22
941,Fund_39,Commodities,USD,2024-02-01
942,Fund_25,Fixed Income,INR,2022-08-26
943,Fund_24,Commodities,GBP,2024-03-06
944,Fund_20,Fixed Income,EUR,2022-02-04
945,Fund_15,Alternatives,INR,2024-05-19
946,Fund_21,Real Estate,JPY,2023-05-07
947,Fund_42,Real Estate,JPY,2022-09-15
948,Fund_12,Commodities,USD,2023-01-22
949,Fund_18,Fixed Income,EUR,2022-09-27
950,Fund_23,Equity,INR,2024-05-16
951,Fund_41,Real Estate,EUR,2024-12-06
952,Fund_29,Commodities,EUR,2023-08-29
953,Fund_41,Commodities,INR,2023-11-25
954,Fund_36,Commodities,USD,2024-08-11
955,Fund_5,Fixed Income,USD,2023-02-15
956,Fund_39,Commodities,USD,2024-04-24
957,Fund_26,Alternatives,GBP,2022-05-05
958,Fund_39,Equity,EUR,2022-07-31
959,Fund_11,Commodities,GBP,2024-08-02
960,Fund_42,Fixed Income,USD,2024-07-08
961,Fund_11,Equity,INR,2022-05-15
962,Fund_18,Equity,EUR,2024-02-24
963,Fund_12,Real Estate,INR,2024-02-29
964,Fund_16,Commodities,JPY,2022-11-11
965,Fund_27,Commodities,EUR,2022-10-27
966,Fund_36,Fixed Income,INR,2022-10-06
967,Fund_17,Alternatives,USD,2023-01-09
968,Fund_49,Alternatives,GBP,2023-12-27
969,Fund_21,Real Estate,INR,2022-03-03
970,Fund_37,Alternatives,JPY,2024-05-28
971,Fund_31,Fixed Income,USD,2024-12-13
972,Fund_45,Real Estate,JPY,2022-12-04
973,Fund_35,Commodities,GBP,2024-05-26
974,Fund_27,Alternatives,JPY,2023-04-19
975,Fund_23,Fixed Income,INR,2022-04-22
976,Fund_32,Fixed Income,INR,2024-09-16
977,Fund_17,Commodities,USD,2022-11-20
978,Fund_11,Fixed Income,GBP,2023-09-11
979,Fund_1,Real Estate,GBP,2024-03-05
980,Fund_28,Real Estate,EUR,2024-06-01
981,Fund_18,Equity,EUR,2024-01-18
982,Fund_49,Commodities,INR,2023-01-07
983,Fund_41,Fixed Income,JPY,2023-08-19
984,Fund_20,Alternatives,JPY,2023-05-23
985,Fund_7,Real Estate,USD,2022-08-16
986,Fund_37,Commodities,GBP,2023-08-18
987,Fund_16,Commodities,INR,2022-01-15
988,Fund_39,Real Estate,JPY,2024-10-01
989,Fund_45,Equity,EUR,2024-03-23
990,Fund_45,Commodities,INR,2022-06-30
991,Fund_47,Fixed Income,USD,2022-12-04
992,Fund_23,Alternatives,INR,2024-07-14
993,Fund_32,Alternatives,JPY,2022-03-19
994,Fund_49,Real Estate,USD,2022-08-17
995,Fund_17,Commodities,EUR,2024-11-19
996,Fund_19,Alternatives,EUR,2023-01-09
997,Fund_42,Commodities,JPY,2022-06-04
998,Fund_34,Real Estate,USD,2024-03-27
999,Fund_14,Equity,EUR,2023-03-24
1000,Fund_3,Alternatives,USD,2024-05-18
1001,Fund_39,Fixed Income,INR,2023-03-23
1002,Fund_25,Real Estate,GBP,2023-03-08
1003,Fund_11,Equity,GBP,2024-02-06
1004,Fund_49,Fixed Income,GBP,2024-03-08
1005,Fund_15,Fixed Income,EUR,2024-09-14
1006,Fund_19,Alternatives,JPY,2023-07-03
1007,Fund_43,Commodities,GBP,2024-12-13
1008,Fund_15,Real Estate,JPY,2023-04-14
1009,Fund_15,Fixed Income,GBP,2023-01-04
1010,Fund_38,Alternatives,INR,2024-05-03
1011,Fund_15,Equity,GBP,2024-09-10
1012,Fund_9,Fixed Income,JPY,2023-12-26
1013,Fund_5,Equity,EUR,2024-09-08
1014,Fund_19,Real Estate,INR,2023-08-21
1015,Fund_24,Alternatives,JPY,2023-02-18
1016,Fund_29,Equity,USD,2022-04-03
1017,Fund_5,Commodities,GBP,2024-08-22
1018,Fund_22,Equity,INR,2023-07-15
1019,Fund_13,Equity,EUR,2024-11-28
1020,Fund_50,Alternatives,USD,2023-06-30
1021,Fund_49,Alternatives,GBP,2024-02-17
1022,Fund_47,Fixed Income,INR,2024-10-29
1023,Fund_46,Equity,JPY,2022-07-07
1024,Fund_29,Equity,GBP,2023-08-31
1025,Fund_16,Alternatives,INR,2023-10-07
1026,Fund_36,Commodities,GBP,2023-11-06
1027,Fund_17,Alternatives,INR,2022-05-19
1028,Fund_20,Commodities,JPY,2022-10-25
1029,Fund_14,Alternatives,GBP,2022-06-28
1030,Fund_50,Real Estate,INR,2022-08-06
1031,Fund_6,Equity,USD,2022-09-24
1032,Fund_22,Commodities,EUR,2023-08-14
1033,Fund_40,Real Estate,INR,2023-11-10
1034,Fund_9,Commodities,INR,2023-09-08
1035,Fund_32,Fixed Income,INR,2024-04-29
1036,Fund_24,Fixed Income,GBP,2023-12-28
1037,Fund_33,Equity,EUR,2022-03-16
1038,Fund_13,Real Estate,GBP,2024-01-07
1039,Fund_35,Real Estate,INR,2022-12-02
1040,Fund_6,Fixed Income,INR,2024-03-14
1041,Fund_49,Equity,EUR,2024-05-04
1042,Fund_40,Fixed Income,USD,2022-12-29
1043,Fund_30,Real Estate,GBP,2022-07-09
1044,Fund_38,Commodities,USD,2022-03-11
1045,Fund_16,Real Estate,INR,2023-06-06
1046,Fund_1,Equity,INR,2024-09-09
1047,Fund_42,Real Estate,JPY,2023-06-01
1048,Fund_18,Alternatives,JPY,2022-01-28
1049,Fund_22,Real Estate,USD,2024-06-23
1050,Fund_26,Alternatives,JPY,2022-04-02
1051,Fund_14,Fixed Income,EUR,2022-12-29
1052,Fund_37,Alternatives,USD,2022-02-07
1053,Fund_49,Real Estate,JPY,2023-10-26
1054,Fund_14,Real Estate,JPY,2023-12-05
1055,Fund_26,Real Estate,EUR,2023-05-06
1056,Fund_50,Equity,EUR,2022-05-24
1057,Fund_36,Fixed Income,USD,2024-04-13
1058,Fund_23,Alternatives,GBP,2024-12-05
1059,Fund_2,Commodities,EUR,2022-05-18
1060,Fund_39,Alternatives,JPY,2023-05-05
1061,Fund_7,Real Estate,USD,2023-02-06
1062,Fund_39,Commodities,GBP,2023-08-25
1063,Fund_45,Commodities,USD,2023-12-25
1064,Fund_22,Alternatives,JPY,2023-11-12
1065,Fund_28,Alternatives,GBP,2024-07-20
1066,Fund_38,Alternatives,GBP,2023-09-17
1067,Fund_20,Alternatives,EUR,2022-12-07
1068,Fund_49,Fixed Income,INR,2022-10-29
1069,Fund_18,Equity,JPY,2022-04-28
1070,Fund_24,Equity,INR,2022-05-31
1071,Fund_33,Alternatives,JPY,2023-08-30
1072,Fund_45,Equity,USD,2024-02-11
1073,Fund_26,Alternatives,INR,2024-09-23
1074,Fund_19,Alternatives,GBP,2023-03-13
1075,Fund_48,Alternatives,EUR,2023-09-24
1076,Fund_42,Fixed Income,JPY,2022-12-28
1077,Fund_13,Real Estate,EUR,2022-04-06
1078,Fund_10,Equity,JPY,2022-10-19
1079,Fund_14,Equity,GBP,2022-01-27
1080,Fund_9,Fixed Income,GBP,2024-03-31
1081,Fund_11,Fixed Income,GBP,2022-11-01
1082,Fund_3,Alternatives,GBP,2023-12-24
1083,Fund_40,Alternatives,GBP,2024-05-19
1084,Fund_12,Real Estate,EUR,2024-02-08
1085,Fund_35,Equity,USD,2024-09-12
1086,Fund_39,Fixed Income,INR,2024-07-30
1087,Fund_46,Real Estate,EUR,2022-07-24
1088,Fund_39,Equity,INR,2024-05-16
1089,Fund_32,Real Estate,USD,2024-10-11
1090,Fund_39,Real Estate,JPY,2023-08-01
1091,Fund_14,Alternatives,USD,2023-10-24
1092,Fund_44,Real Estate,USD,2023-11-10
1093,Fund_1,Alternatives,JPY,2022-08-08
1094,Fund_27,Equity,INR,2022-10-27
1095,Fund_37,Equity,GBP,2022-09-15
1096,Fund_43,Alternatives,JPY,2023-12-16
1097,Fund_1,Commodities,JPY,2022-08-28
1098,Fund_45,Real Estate,USD,2022-08-06
1099,Fund_29,Equity,JPY,2023-04-10
1100,Fund_24,Real Estate,EUR,2022-07-14
1101,Fund_17,Commodities,GBP,2022-09-27
1102,Fund_35,Real Estate,USD,2023-07-17
1103,Fund_31,Commodities,INR,2022-12-22
1104,Fund_42,Fixed Income,INR,2023-06-24
1105,Fund_32,Commodities,INR,2023-04-21
1106,Fund_19,Equity,INR,2023-07-19
1107,Fund_31,Alternatives,INR,2022-11-04
1108,Fund_39,Alternatives,USD,2023-09-20
1109,Fund_20,Real Estate,EUR,2023-02-13
1110,Fund_28,Fixed Income,EUR,2023-06-05
1111,Fund_3,Real Estate,INR,2023-04-30
1112,Fund_32,Commodities,EUR,2023-11-25
1113,Fund_22,Alternatives,GBP,2024-07-18
1114,Fund_44,Commodities,EUR,2023-10-13
1115,Fund_42,Alternatives,JPY,2024-03-07
1116,Fund_44,Alternatives,INR,2022-04-21
1117,Fund_15,Alternatives,JPY,2023-08-27
1118,Fund_38,Equity,JPY,2022-08-08
1119,Fund_19,Commodities,INR,2024-10-25
1120,Fund_31,Real Estate,USD,2023-10-31
1121,Fund_26,Fixed Income,EUR,2024-06-13
1122,Fund_5,Real Estate,GBP,2023-05-28
1123,Fund_20,Commodities,USD,2022-04-29
1124,Fund_2,Fixed Income,GBP,2023-01-20
1125,Fund_21,Real Estate,INR,2022-09-17
1126,Fund_36,Fixed Income,EUR,2022-05-14
1127,Fund_28,Commodities,USD,2022-04-12
1128,Fund_20,Alternatives,INR,2023-01-20
1129,Fund_37,Commodities,USD,2023-03-31
1130,Fund_39,Equity,JPY,2024-12-21
1131,Fund_36,Fixed Income,EUR,2024-08-17
1132,Fund_11,Commodities,EUR,2024-06-19
1133,Fund_3,Alternatives,INR,2023-07-20
1134,Fund_37,Alternatives,INR,2022-01-07
1135,Fund_20,Commodities,INR,2024-05-17
1136,Fund_32,Real Estate,EUR,2023-05-30
1137,Fund_47,Commodities,JPY,2022-11-28
1138,Fund_25,Alternatives,EUR,2023-03-21
1139,Fund_21,Commodities,INR,2022-12-01
1140,Fund_50,Equity,GBP,2023-10-23
1141,Fund_16,Real Estate,JPY,2022-10-15
1142,Fund_48,Commodities,EUR,2024-11-01
1143,Fund_42,Alternatives,GBP,2024-09-23
1144,Fund_1,Commodities,JPY,2022-06-22
1145,Fund_23,Commodities,EUR,2022-11-17
1146,Fund_43,Fixed Income,INR,2024-12-04
1147,Fund_49,Commodities,EUR,2022-07-30
